id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm62110,Home Alone: The Holiday Heist,MOVIE,"8-year-old Finn is terrified to learn his family is relocating from sunny California to Maine in the scariest house he has ever seen! Convinced that his new house is haunted, Finn sets up a series of elaborate traps to catch the “ghost” in action. Left home alone with his sister while their parents are stranded across town, Finn’s traps catch a new target – a group of thieves who have targeted Finn’s house.",2012,PG,87,"['comedy', 'crime', 'family']",['CA'],,tt2308733,3.5,11283.0,17.562,5.2
tm171776,Cars 2,MOVIE,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,2011,G,106,"['comedy', 'animation', 'family', 'sport', 'scifi', 'drama', 'fantasy', 'crime']",['US'],,tt1216475,6.2,196885.0,109.501,6.047
tm64880,Chasing Mavericks,MOVIE,Surfer Jay Moriarity sets out to ride the Northern California break known as Mavericks.,2012,PG,117,"['drama', 'sport']",['US'],,tt1629757,7.1,33437.0,13.198,7.0
ts7273,Doc McStuffins,SHOW,A young African-American girl aspires to be a doctor like her mom.,2012,TV-G,22,"['animation', 'family', 'fantasy', 'music']",['US'],6.0,tt1710295,6.6,2551.0,35.228,5.8
tm37884,Red Tails,MOVIE,"The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",2012,PG-13,125,"['drama', 'action', 'history', 'war']",['US'],,tt0485985,5.9,36162.0,32.221,6.494
ts34163,The Incredible Dr. Pol,SHOW,"Set in Central Michigan's farm country, this reality series follows the work done at Pol Veterinary Services. Specializing in large farm animals, Dr. Pol treats horses, pigs, cows, sheep, alpacas, goats, chickens and even an occasional reindeer. The program also features Dr. Brenda Grettenberger, who has worked with Dr. Pol since 1992.",2011,TV-PG,44,"['reality', 'documentation']",['US'],22.0,tt2136396,8.5,1836.0,34.13,8.652
tm68246,Diary of a Wimpy Kid: Dog Days,MOVIE,"It's summertime, and Greg Heffley is looking forward to playing video games and spending time with his friends. However, Greg's dad has other plans: He's decided that some father-son bonding time is in order. Desperate to prevent his dad from ruining summer vacation, Greg pretends he has a job at a ritzy country club. But Greg's plan backfires, leaving him in the middle of embarrassing mishaps and a camping trip gone wrong.",2012,PG,94,"['comedy', 'family']",['US'],,tt2023453,6.3,27139.0,28.046,6.28
tm160213,Winnie the Pooh,MOVIE,"During an ordinary day in Hundred Acre Wood, Winnie the Pooh sets out to find some honey. Misinterpreting a note from Christopher Robin, Owl convinces Pooh, Tigger, Rabbit, Piglet, Kanga, Roo, and Eeyore that their young friend has been captured by a creature named ""Backson"" and they set out to rescue him.",2011,G,63,"['animation', 'comedy', 'drama', 'family', 'fantasy', 'european']",['US'],,tt1449283,7.1,26263.0,17.404,6.902
tm173864,Marvel One-Shot: The Consultant,MOVIE,"Agent Coulson informs Agent Sitwell that the World Security Council wishes Emil Blonsky to be released from prison to join the Avengers Initiative. As Nick Fury doesn't want to release Blonsky, the two agents decide to send a patsy to sabotage the meeting...",2011,PG-13,4,['action'],['US'],,,,,17.773,6.4
tm57906,Ice Age: Continental Drift,MOVIE,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",2012,PG,94,"['comedy', 'fantasy', 'drama', 'animation', 'family']",['US'],,tt1667889,6.5,213654.0,68.974,6.3
ts32620,The Witch Doctor Will See You Now,SHOW,"Document some of the world's most ancient and extreme medical practices, from the snake-soup healer in Hong Kong to the chicken-massaging witch doctors in the African country of Cameroon. Gibbon is joined by volunteer patients who are seeking cures to their own ailments, something Western medicine has failed to achieve.",2011,,46,['documentation'],['GB'],1.0,tt2151488,7.3,19.0,0.869,
ts22188,Violetta,SHOW,"A musically talented teenager returns to her native Buenos Aires with her father, Herman, after living in Europe for several years, navigating the trials and tribulations of growing up.",2012,TV-G,44,"['romance', 'drama', 'family', 'music']",['AR'],3.0,tt2171665,5.2,2586.0,30.628,8.173
ts20677,Jake and the Never Land Pirates,SHOW,"A crew of kid pirates - leader Jake and pals Izzy and Cubby - and their Never Land adventures as they work to outwit two infamous characters, the one and only Captain Hook and Smee.",2011,TV-Y,27,"['action', 'family', 'fantasy', 'animation']",['US'],4.0,tt1833403,5.6,1851.0,32.939,6.6
ts20422,Lab Rats,SHOW,"Leo is an ordinary teenager who has moved into a high-tech ""smart'' house with his mother, inventor stepfather and Eddy, the computer that runs the house. Leo's life becomes less ordinary when, one day, he discovers a secret underground lab that houses three experiments: superhuman teenagers. The trio -- Adam, the strong one, Bree, the fast one and Chase, the smart one -- convinces Leo and his parents to let them leave their lab and join Leo at school, where they try to fit in while having to manage their unpredictable bionic strengths. As Leo figures out a way to keep his new pals' bionic abilities a secret, they help him build self-confidence.",2012,TV-Y7,24,"['comedy', 'scifi', 'action', 'drama', 'family']",['US'],4.0,tt1991564,6.6,6492.0,47.452,8.304
tm40501,Girl vs. Monster,MOVIE,Skylar finds out that her parents are monster hunters after she accidentally releases some monsters from a secret containment chamber; so she and her techno friends must recapture all the monsters and also save her mom and dad from these monsters who are out for revenge.,2012,PG,89,"['comedy', 'family', 'fantasy', 'scifi', 'action']","['CA', 'US']",,tt2326087,5.3,3336.0,12.026,6.3
tm183353,Gnomeo & Juliet,MOVIE,"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",2011,G,84,"['animation', 'fantasy', 'romance', 'comedy', 'family']","['GB', 'US']",,tt0791305,5.9,54964.0,24.343,5.847
tm170713,Beverly Hills Chihuahua 2,MOVIE,"Puppy mayhem turns the lives of newlywed Chihuahua parents Papi and Chloe upside down when their rambunctious, mischievous puppies present one challenge after another. But when their human owners end up in trouble, the tiny pups will stop at nothing to save them - because in good times and hard times, the family always sticks together. So Papi, Chloe and the puppies embark on a heroic adventure, proving once again that big heroes come in small packages.",2011,G,84,['comedy'],['US'],,,,,13.354,5.827
tm42177,Paperman,MOVIE,An urban office worker finds that paper airplanes are instrumental in meeting a girl in ways he never expected.,2012,,7,"['animation', 'family', 'romance', 'thriller']",['US'],,tt3727208,7.1,38.0,9.194,8.006
tm69592,Tangled Ever After,MOVIE,"The kingdom is in a festive mood as everyone gathers for the royal wedding of Rapunzel and Flynn. However, when Pascal and Maximus, as flower chameleon and ring bearer, respectively, lose the gold bands, a frenzied search and recovery mission gets underway. As the desperate duo tries to find the rings before anyone discovers that they’re missing, they leave behind a trail of comical chaos that includes flying lanterns, a flock of doves, a wine barrel barricade and a very sticky finale. Will Maximus and Pascal save the day and make it to the church in time? And will they ever get Flynn’s nose right?",2012,G,90,['comedy'],['US'],,,,,33.13,7.142
tm160178,"Good Luck Charlie, It's Christmas!",MOVIE,"Teddy Duncan's middle-class family embarks on a road trip from their home in Denver to visit Mrs. Duncans Parents, the Blankenhoopers, in Palm Springs. When they find themselves stranded between Denver and Utah, they try to hitch a ride to Las Vegas with a seemingly normal older couple in a station wagon from Roswell, New Mexico. It turns out that the couple believes they are the victims of alien abduction. The Duncan's must resort to purchasing a clunker Yugo to get to Utah, have their luggage stolen in Las Vegas, and survive a zany Christmas with Grandpa and Grandma Blankenhooper.",2011,,85,"['comedy', 'family', 'drama']",['US'],,tt1828976,6.3,6696.0,11.095,6.665
tm173633,African Cats,MOVIE,"African Cats captures the real-life love, humor and determination of the majestic kings of the savanna. The story features Mara, an endearing lion cub who strives to grow up with her mother’s strength, spirit and wisdom; Sita, a fearless cheetah and single mother of five mischievous newborns; and Fang, a proud leader of the pride who must defend his family from a once banished lion.",2011,G,89,"['documentation', 'action']",['US'],,tt1223236,7.5,6568.0,9.99,7.379
ts15420,Dance Moms: Miami,SHOW,"Dance Moms: Miami was an American reality television series on Lifetime and debuted on April 3, 2012. It was a spin-off of Dance Moms and was cancelled in September 2012 after eight episodes.",2012,TV-14,42,['reality'],['US'],1.0,tt2190731,3.4,218.0,1.778,6.8
tm69207,Secret of the Wings,MOVIE,Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.,2012,G,76,"['animation', 'fantasy', 'family']","['IN', 'US']",,tt1217213,7.0,12925.0,51.533,7.167
tm59057,Maggie Simpson in The Longest Daycare,MOVIE,"In this Oscar-nominated short from The Simpsons, Maggie must navigate an eventful first day in daycare. At the Ayn Rand School for Tots, Maggie is diagnosed with average intelligence. Barred from the gifted children, she longs to escape from her glue-guzzling classmates. But when a lonely caterpillar befriends her, she makes it her mission to save it from a ruthless butterfly smashing toddler",2012,PG,5,['drama'],['US'],,,,,10.921,6.935
tm167801,Geek Charming,MOVIE,"Film geek Josh is looking for the subject of his new documentary when a chance meeting puts the perfect star in his sights—Dylan, his school's most popular junior. But Dylan's hopes of using the film to become Blossom Queen don't quite match with Josh's goal to make a hard-hitting exposé about popularity. Will Josh shoot the film as planned, or show Dylan as the truly interesting person she is?",2011,PG,99,"['drama', 'comedy', 'family', 'romance']",['US'],,tt1835977,6.3,12980.0,12.181,6.648
ts2904,Dog with a Blog,SHOW,"Avery Jennings and Tyler James are step-siblings who are complete opposites. The family faces an even bigger adjustment when their new dog, Stan, can talk and also has a blog, unbeknownst to the family. Stan uses his blog to discuss the happenings in the Jennings-James household. Avery and Tyler later learn of Stan's talking ability and agree to keep it a secret from their parents.",2012,TV-G,23,"['comedy', 'drama', 'family', 'fantasy']",['US'],4.0,tt2222135,4.9,6480.0,20.571,7.119
tm165063,Sharpay's Fabulous Adventure,MOVIE,"After a talent scout spots her performing with her dog Boi at a charity gala, Sharpay Evans sets off for the bright lights of NYC, convinced instant fame and fortune are in the bag. But theatre's a dog-eat-dog world. Fortunately, Sharpay also meets Peyton, a handsome student filmmaker who finds Sharpay nearly as fascinating as she finds herself.",2011,G,86,"['music', 'family']","['CA', 'US']",,,,,15.556,6.039
ts38437,Great Barrier Reef,SHOW,"Monty Halls explores Australia's Great Barrier Reef, one of the natural wonders of the world and the largest living structure on our planet.",2012,TV-G,59,"['documentation', 'european']",['GB'],1.0,tt2185885,8.3,768.0,1.4,8.0
tm184724,Diary of a Wimpy Kid: Rodrick Rules,MOVIE,"Wimpy Greg Heffley, now in seventh grade, thinks he has it all together. He has mastered middle school and gotten rid of the Cheese Touch. However, Greg's older brother, Rodrick, is itching to cut him down to size. He gets the perfect opportunity when their mother tries to force the boys to bond. Rodrick may be Greg's chief tormentor, but he feels his constant pranks are just what his little brother needs to prepare him for life's hard knocks.",2011,PG,99,"['comedy', 'family', 'animation']",['US'],,tt1650043,6.5,32990.0,18.281,6.586
ts5372,Celebrity House Hunting,SHOW,The series allows viewers a peek inside the lives of the rich and famous as they show off their current homes and tour more amazing ones on the market.,2012,,21,['reality'],['US'],1.0,tt2351881,6.3,34.0,0.6,
tm68510,Beverly Hills Chihuahua 3: Viva la Fiesta!,MOVIE,"When Papi, Chloe, the pups, Uncle Pedro, and their owners move to a hotel, the smallest pup Rosa feels like she doesn't fit in, and Papi wants to make her feel better by showing her how special she is.",2012,G,89,['comedy'],['US'],,,,,28.21,6.21
tm56951,Frenemies,MOVIE,"Zendaya and Bella Thorne, who play Rocky and CeCe in hit Disney Channel series Shake It Up, star in this Disney Channel Original Movie. Three pairs of friends relationships go from good to bad and back again. Several couple fall out over girls, boys and work. Can all these couples settle their differences and be friends again?",2012,PG,86,"['drama', 'comedy', 'family']","['CA', 'US']",,tt1865368,5.0,5048.0,14.31,5.9
tm72065,The Odd Life of Timothy Green,MOVIE,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",2012,PG,105,"['drama', 'comedy', 'family', 'fantasy']",['US'],,tt1462769,6.6,47503.0,10.327,6.968
tm162604,Lemonade Mouth,MOVIE,"After five disparate high school students meet in detention, they realize they have more in common than they think and form a band that becomes a champion for students sidelined by the high school elite.",2011,G,107,"['drama', 'comedy', 'family', 'music']",['US'],,tt1648204,6.9,18758.0,14.173,7.459
tm45440,Chimpanzee,MOVIE,A nature documentary centered on a family of chimps living in the Ivory Coast and Ugandan rain forests.,2012,G,78,"['documentation', 'family']","['CI', 'UG', 'US']",,tt1222815,7.1,6245.0,10.245,7.0
tm164519,La luna,MOVIE,"A young boy comes of age in the most peculiar of circumstances. Tonight is the very first time his Papa and Grandpa are taking him to work. In an old wooden boat they row far out to sea, and with no land in sight, they stop and wait. A big surprise awaits the boy as he discovers his family's most unusual line of work. Should he follow the example of his Papa, or his Grandpa? Will he be able to find his own way in the midst of their conflicting opinions and timeworn traditions?",2012,G,7,"['animation', 'documentation']",['US'],,tt8301570,,,5.772,7.866
tm176323,The Suite Life Movie,MOVIE,"Cody and Zack are approached to join the Gemini Project, a high-tech research center studying the dynamics between twins. Shockingly, they find themselves interconnected in a whole new way! When one twin experiences something, the other twin feels it too. This newfound revelation helps them see eye to eye for the first time, and it puts them in more danger than they could have imagined.",2011,G,100,"['comedy', 'crime', 'drama', 'family', 'scifi']",['US'],,tt1754799,5.1,4202.0,10.43,6.177
ts171975,Birth of Europe,SHOW,"Between volcanic eruptions and asteroid impacts, examine the prehistoric origin, evolution and turbulent history of human civilisations in Europe. Understand how the history of Europe shaped the modern continent.",2012,,45,['documentation'],['NL'],1.0,tt2125050,7.1,90.0,0.745,6.5
tm168978,Mars Needs Moms,MOVIE,"When Martians suddenly abduct his mom, mischievous Milo rushes to the rescue and discovers why all moms are so special.",2011,PG,88,"['animation', 'action', 'family', 'scifi']",['US'],,tt1305591,5.4,23031.0,23.32,6.056
tm71403,Santa Paws 2: The Santa Pups,MOVIE,"An all-new Disney holiday classic is born - Santa Paws 2: The Santa Pups. Starring a brand-new litter of the cutest talking pups ever - Hope, Jingle, Charity, and Noble - it's perfect for the whole family. When Mrs. Claus travels to Pineville, the playful Santa Pups stow away on her sled. Taking mischief to a whole new level, they begin granting joyful wishes to Pineville's boys and girls, but something goes terribly wrong - the Christmas spirit begins to disappear. Now the Santa Pups and Mrs. Claus must race to save Christmas around the world. From the creators of Disney Buddies, this magical, heartwarming tale is brimming with hope, cheer, and Christmas spirit.",2012,G,88,"['action', 'family', 'fantasy']",['US'],,tt2414212,4.7,1479.0,13.191,6.131
tm29336,Liz & Dick,MOVIE,"On the set of Cleopatra, Hollywood's most beautiful star, Elizabeth Taylor, fell into the arms of one of the world's greatest actors, Richard Burton - and she didn't leave. Their subsequent white-hot, scandalous love affair gave rise to the paparazzi and they became the most hunted and photographed couple on earth. Their rocky, passionate, relationship, born in front of the cameras, was subsequently captured in a series of films, including The V.I.P.s and Who's Afraid of Virginia Woolf? The last of the great, extravagant stars, flaunting diamonds, yachts and private planes, they continually seized the headlines. They even divorced and married again - only to divorce again - but remain in each other's hearts. This Elizabeth Taylor - Richard Burton story is a no-holds barred account of their undying, but impossible love.",2012,PG-13,88,"['drama', 'romance']",['US'],,tt2375255,4.0,4273.0,4.678,3.6
tm166883,Spooky Buddies,MOVIE,Disney's irresistible talking puppies are back in an all-new movie that takes them far across town to a mysterious mansion where something very spooky is going on.,2011,PG,88,['comedy'],"['CA', 'US']",,,,,16.384,6.153
tm160861,Wings of Life,MOVIE,"A beautiful love story in danger. Our future depends on an amazing love story between the flowers and fauna consisting of bees, butterflies, birds and bats, which allow these species to reproduce. Delicate and graceful, the flowers are not content to be the ultimate symbol of beauty. On the contrary, their vibrant colors and their exotic flavors are so many wonders that attract pollinators and drunk with desire. All these animals are involved in a complex dance of seduction on which one third of our crops, a dance without which we could survive ... Pollen presents the unsung heroes of the global food chain. Their fantastic worlds are full of stories, drama and beauty. While a fragile and threatened, essential for the balance of the planet, it should now actively protect ...",2011,G,77,"['documentation', 'family']","['US', 'FR']",,tt1222816,7.3,655.0,3.181,7.0
tm181060,Prom,MOVIE,"At “Prom,” every couple has a story and no two are exactly alike. As the big dance approaches for Nova Prescott, it’s a battle of wills as she finds herself drawn to the guy who gets in the way of her perfect prom. Fellow seniors Mei and Tyler harbor secrets, while others face all the insecurity and anticipation that surrounds one of high school’s most seminal events.",2011,PG,104,"['romance', 'comedy', 'drama', 'family']",['US'],,tt1604171,5.4,15450.0,16.86,6.15
tm166632,Small Fry,MOVIE,A fast food restaurant mini variant of Buzz forcibly switches places with the real Buzz and his friends have to deal with the obnoxious impostor.,2011,G,7,['comedy'],['US'],,,,,15.137,6.919
tm64436,Partysaurus Rex,MOVIE,"When Rex finds himself left behind in the bathroom, he puts his limbs to use by getting a bath going for a bunch of new toy friends.",2012,,7,['comedy'],['US'],,,,,13.721,7.2
tm183850,Hawaiian Vacation,MOVIE,The toys throw Ken and Barbie a Hawaiian vacation in Bonnie's room.,2011,G,6,['comedy'],['US'],,,,,13.289,7.003
tm69711,Let It Shine,MOVIE,"A young teenage rapper must use his musical talent to help his friend out and win the girl of his dreams by going through several events of betrayal, trust and agreement while his religious parents have strictly dislike his interests.",2012,G,101,"['music', 'drama', 'family']",['US'],,tt2165933,6.5,3562.0,9.982,7.0
tm170139,Phineas and Ferb: The Movie: Across the 2nd Dimension,MOVIE,"Phineas and Ferb get trapped in an alternate dimension where the evil Doofenshmirtz rules the tri-state area. They must find a way back home with the help of their pet platypus named Perry, who they discover is a secret agent.",2011,PG,78,"['comedy', 'family', 'scifi', 'animation', 'action']",['US'],,tt1825918,7.4,12445.0,17.113,6.9
tm172720,Air Mater,MOVIE,Mater's decision to fly lands him accidentally at a big airshow.,2011,G,6,"['animation', 'family']",['US'],,,,,8.534,6.0
ts237475,Fury Files,SHOW,The mysterious Fury gives viewers top-secret access to S.H.I.E.L.D. intel on key Marvel heroes and villains by bringing together a mix of animation and motion comic art.,2012,TV-Y7,2,"['animation', 'action', 'fantasy', 'scifi']",['US'],1.0,tt12433310,5.3,37.0,1.4,5.333
ts6220,Crash & Bernstein,SHOW,"Wyatt Bernstein is a typical boy who lives n a household full of females. Wyatt desperately wishes for a brother he could do fun guy stuff with. When he is reluctantly taken to a Build-A-Bestie store by his family for his birthday, he creates a boy-filled version of a Bestie. Wyatt's dream finally comes true when his creation, Crash, comes to life.",2012,TV-PG,23,"['comedy', 'family']",['US'],2.0,tt2273734,5.0,823.0,19.621,8.44
tm35507,Treasure Buddies,MOVIE,"Disney's irresistible talking puppies are back in an all-new movie that takes them halfway across the world to the ruins of ancient Egypt. With the help of some exotic new friends, this epic adventure is a treasure trove of pure Buddy fun. In a race against a devious cat, the Buddies and their new friends, Cammy and Babi, must avoid booby traps, solve puzzles and explore a mysterious tomb - all in search of the greatest treasure known to animalkind!",2012,G,93,"['action', 'family']","['US', 'CA']",,,,,11.069,6.2
tm32685,Time Travel Mater,MOVIE,"When a clock lands on Mater's engine, he travels back in time to 1909 where he meets Stanley, an ambitious young car on his way to California. With the help of Lightning McQueen, Mater alters history by convincing Stanley to stay and build Radiator Springs. Stanley meets Lizzie and they commemorate the opening of the new courthouse with their wedding.",2012,G,7,['animation'],['US'],,,,,10.084,6.1
ts33722,Minnie's Bow-Toons,SHOW,"Minnie Mouse has a passion for fashion, along with good friend Daisy Duck, of Minnie's Bow-tique, a specialty shop that sells only bows and bow ties.",2011,TV-Y,3,"['animation', 'documentation']",['US'],7.0,tt3008594,5.7,147.0,9.317,3.9
ts34269,So Random!,SHOW,"""So Random"" has the biggest cast, the biggest stars, and the biggest laughs on Disney Channel! Nothing is off limits in this all new musical sketch comedy. Each episode features original skits, songs and parodies with celebrity guest stars like Tony Hawk, Mitchel Musso and Selena Gomez!",2011,TV-G,23,"['comedy', 'family']",['US'],1.0,tt1934818,4.5,2466.0,9.19,7.5
tm33264,The Legend of Mor'du,MOVIE,"The witch from Pixar's Brave uses magical illustrations to tell the legend of a power-obsessed prince who sought a magic spell that would allow him to wrest control of a kingdom from his brothers, only to destroy that kingdom and his own fate as well.",2012,G,7,['animation'],['US'],,,,,9.125,6.1
tm166745,Prep & Landing: Naughty vs. Nice,MOVIE,"Lanny and Wayne are at it again! With the Big 2-5 fast approaching, Wayne and Lanny must race to recover classified North Pole technology which has fallen into the hands of a computer-hacking Naughty Kid! Desperate to prevent Christmas from descending into chaos, Wayne seeks out the foremost Naughty Kid expert to aid in the mission: a bombastic member of the Coal Bucket Brigade who also happens to be his estranged brother, Noel.",2011,G,22,"['comedy', 'animation', 'family', 'fantasy']",['US'],,tt2069885,7.3,2047.0,6.446,6.9
tm184543,The Ballad of Nessie,MOVIE,"A legendary and friendly creature named Nessie lives happily in a small pond with her friend MacQuack, a rubber duck. When a rich developer takes the pond and land surrounding it to build a miniature golf course, Nessie is forced to search for a new home.",2011,G,6,"['family', 'fantasy', 'animation']",['US'],,,,,6.361,6.7
tm56301,The Christmas Consultant,MOVIE,"Christmas is just around the corner but suburban workaholics Maya Fletcher and her husband Jack are too busy to get into the holiday spirit. As their Christmas to do list grows and deadlines fast approach, holiday spirit is at an all time low. Maya forgets she promised to host a Christmas Eve party for her and Jack’s whole family. In an effort to impress a potential new client, Maya has also invited him to spend the holidays with the family.",2012,,88,['comedy'],['CA'],,tt2380249,5.1,599.0,5.721,5.3
tm70151,There's No Place Like Home,MOVIE,"On December 10, 2010, Sotheby's auctioned off what could be considered the most important historical document in sports history -- James Naismith's original rules of basketball. ""There's No Place Like Home"" is the story of one man's fanatical quest to win this seminal American artifact at auction and bring the rules ""home"" to Lawrence, Kansas, where Naismith coached and taught for over 40 years.",2012,,61,['documentation'],['US'],,,,,2.809,6.429
tm274612,Winged Seduction: Birds of Paradise,MOVIE,Tim Laman a photographer for National Geographic and ornithologist Ed Scholes have been traveling to some of the most remote jungles the world has to offer in search of observing and photographing all 39 species of tropical bird. This particular group of birds are entitled as the “Birds of Paradise” and can be found in some of the last truly wild locations of New Guinea.,2012,,45,['documentation'],['US'],,tt2543062,6.4,56.0,2.568,4.0
ts170651,Unlikely Animal Friends,SHOW,"The natural world is full of amazing stories, but sometimes animals act in ways that seemingly go against all their instincts. This heart-warming series examines the cases of animals that have struck up unusual relationships.",2012,TV-PG,47,['documentation'],['US'],5.0,tt2181679,7.4,111.0,2.079,5.0
tm68188,Cesar Millan: The Real Story,MOVIE,"Follow Cesar Millans rise from impoverished illegal immigrant to celebrity dog trainer to international superstar. Join Cesar as he embarks on his live world speaking tour, films his new television series in Spain and leads thousands of dogs and owners on a Pack Walk in Washington, D.C. Cesar reflects on his humble past, his family life and his ever-evolving philosophy, which inspires people to improve their relationships with their dogs while becoming the pack leader of their own lives.",2012,,45,['documentation'],['US'],,tt3249810,7.1,79.0,1.988,8.3
tm895746,America's Greatest Animals,MOVIE,America's Greatest Animals takes us across North America on a revelatory mission: which of the continent's landmark creatures deserve to make the list?,2012,,96,['documentation'],['US'],,,,,1.813,10.0
ts309940,Mickey's Mousekersize,SHOW,"Mickey's Mousekersize is a short series based on Mickey Mouse Clubhouse airing on the Disney Junior programming block. It premiered on February 14, 2011. Characters featured in the short series are Mickey Mouse, Minnie Mouse, Donald Duck, Daisy Duck, Goofy, Pluto, Clarabelle Cow, and Toodles.",2011,,5,['animation'],['US'],1.0,,,,1.4,
ts78066,Secrets of Wild India,SHOW,"India is home to over a billion people with one fifth of the world's population on only 2% of the world's surface. Yet India still has a wild side, populated by giants, fierce predators, the rare and beautiful…all wrapped up in a land of extremes. 'Secrets of Wild India' celebrates the diversity and drama of India's extraordinary and varied landscapes. In this three-part series, each episode focus' on one iconic ecosystem, a snapshot of how life works in each unique environment.",2012,TV-PG,49,['documentation'],['GB'],1.0,tt2718652,8.0,181.0,1.204,6.0
tm1104511,Return of the Clouded Leopards,MOVIE,"Two rare 6-week-old clouded leopard cubs are given to a filmmaker, giving him the opportunity of a lifetime to examine the secret lives of big cats.",2012,PG,45,['documentation'],[],,,,,0.663,10.0
ts176104,Special Agent Oso: Three Healthy Steps,SHOW,"Special Agent Oso: Three Healthy Steps is a short series that airs in the United States and the United Kingdom during the Disney Junior programming block. It encourages children to use ""three healthy steps"" regarding eating and exercising. Characters that are featured in the short series are Special Agent Oso, Paw Pilot, Special Agent Wolfie, Special Agent Dotty, and Professor Buffo. So far, fifteen episodes have aired:",2011,,2,['animation'],['US'],1.0,tt1842951,6.7,15.0,,
ts2709,Cosmos,SHOW,Famed astrophysicist Neil deGrasse Tyson provides clarity for the vision of the cosmos as he voyages across the universe with never-before-told stories that delve into the scientific concepts of the laws of gravity and the origins of space and time.,2014,TV-G,43,['documentation'],['US'],3.0,,,,33.018,8.443
ts5,Marvel's Agents of S.H.I.E.L.D.,SHOW,"Agent Phil Coulson of S.H.I.E.L.D. (Strategic Homeland Intervention, Enforcement and Logistics Division) puts together a team of agents to investigate the new, the strange and the unknown around the globe, protecting the ordinary from the extraordinary.",2013,TV-14,43,"['drama', 'scifi', 'action', 'thriller']",['US'],7.0,tt2364582,7.5,219336.0,140.327,7.484
tm140097,Guardians of the Galaxy,MOVIE,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",2014,PG-13,122,"['action', 'scifi', 'comedy']",['US'],,tt2015381,8.0,1125382.0,33.466,7.9
ts20726,Star Wars Rebels,SHOW,"Set between the events of Star Wars: Episodes III and IV, the story unfolds during a dark time when the evil Galactic Empire is tightening its grip of power on the galaxy. Imperial forces have occupied a remote planet and are ruining the lives of its people. The motley but clever crew of the starship Ghost — cowboy Jedi Kanan, ace pilot Hera, street-smart teenager Ezra, the “muscle” Zeb, warrior firebrand Sabine, and cantankerous old astromech droid Chopper — is among a select few who are brave enough to stand against the Empire. Together, they will face threatening new villains, encounter colorful adversaries, embark on thrilling adventures, and become heroes with the power to ignite a rebellion.",2014,TV-Y7,23,"['action', 'scifi', 'fantasy', 'drama', 'animation', 'family']",['US'],4.0,tt2930604,8.0,46309.0,74.495,7.655
ts77191,The Great Christmas Light Fight,SHOW,Four families will compete each week to transform their homes for the holidays in just 21 days.,2013,TV-PG,43,['reality'],['US'],10.0,tt3394574,6.6,289.0,8.521,9.7
ts20813,black-ish,SHOW,"A family man struggles to gain a sense of cultural identity while raising his kids in a predominantly white, upper-middle-class neighborhood.",2014,TV-14,21,"['comedy', 'history', 'documentation']",['US'],8.0,tt18071752,7.1,22208.0,36.055,7.3
ts20731,Running Wild with Bear Grylls,SHOW,"The famed survivalist takes A-list celebrities on journeys into the wildest locations around the world, forcing the stars to push their bodies and minds to the limit to successfully complete the adventure of a lifetime.",2014,TV-PG,43,"['action', 'reality', 'comedy']",['US'],6.0,tt3816666,7.6,2869.0,10.335,7.286
tm153184,Night at the Museum: Secret of the Tomb,MOVIE,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",2014,PG,98,"['action', 'comedy', 'fantasy', 'family']","['GB', 'US']",,tt2692250,6.2,126619.0,43.941,6.195
tm187305,The Wolverine,MOVIE,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.",2013,PG-13,139,"['scifi', 'action', 'fantasy']",['US'],,tt1430132,6.7,473317.0,10.596,6.391
