id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm151522,Down Terrace,MOVIE,"After serving jail time for a mysterious crime, Bill and Karl get out of jail and become preoccupied with figuring out who turned them in to the police. On top of that, the ""family business"" is on the rocks, and the motley crew of criminals who operate out of Down Terrace aren't feeling terribly trusting of one another. It might look like an ordinary house, but at Down Terrace, the walls are closing in..",2010,R,93,"['crime', 'drama']",['GB'],,tt1489167,6.4,4020.0,3.973,6.385
tm121218,Eight Legged Freaks,MOVIE,"The residents of a rural mining town discover that an unfortunate chemical spill has caused hundreds of little spiders to mutate overnight to the size of SUVs. It's then up to mining engineer Chris McCormack and Sheriff Sam Parker to mobilize an eclectic group of townspeople, including the Sheriff's young son, Mike, her daughter, Ashley, and paranoid radio announcer Harlan, into battle against the bloodthirsty eight-legged beasts.",2002,PG-13,99,"['comedy', 'horror', 'thriller', 'scifi', 'action']","['AU', 'US']",,tt0271367,5.5,58370.0,17.683,5.7
tm113510,Path to War,MOVIE,A powerful drama of soaring ambition and shattered dreams that takes a provocative insider's look at the way the USA goes to war—as seen from inside the LBJ White House leading up to and during the Vietnam War.,2002,,165,"['drama', 'war']",['US'],,tt0218505,7.3,3807.0,7.03,6.6
tm133508,The Missing,MOVIE,"When rancher and single mother of two Maggie Gilkeson sees her teenage daughter, Lily, kidnapped by Apache rebels, she reluctantly accepts the help of her estranged father, Samuel, in tracking down the kidnappers. Along the way, the two must learn to reconcile the past and work together if they are going to have any hope of getting Lily back before she is taken over the border and forced to become a prostitute.",2003,R,130,"['thriller', 'western']",['US'],,tt0338188,6.5,36932.0,12.13,6.301
tm700,"10,000 BC",MOVIE,A prehistoric epic that follows a young mammoth hunter's journey through uncharted territory to secure the future of his tribe.,2008,PG-13,109,"['action', 'drama', 'fantasy', 'history', 'thriller']","['US', 'ZA']",,tt0443649,5.1,132777.0,28.972,5.421
tm58874,O,MOVIE,"Even though he's the only black student at the elite Palmetto Grove Academy, star basketball player and future NBA hopeful Odin James has the adoration of all, including the team's coach and the Dean's beautiful daughter Desi. Odin's troubled friend Hugo, the coach's son, is deeply resentful of his father's preference of Odin on and off the court. When Hugo plots a diabolical scheme to sow the seed of mistrust between O and Desi, it sets in motion a disturbing chain of events which erupts into a firestorm of breathtaking intensity.",2001,R,95,"['thriller', 'drama', 'romance', 'european']",['US'],,tt0199254,6.1,21514.0,8.342,5.981
tm70105,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,MOVIE,"Steven Okazaki presents a deeply moving look at the painful legacy of the first -- and hopefully last -- uses of nuclear weapons in war. Featuring interviews with fourteen atomic bomb survivors - many who have never spoken publicly before - and four Americans intimately involved in the bombings, White Light/Black Rain provides a detailed exploration of the bombings and their aftermath.",2007,,86,"['war', 'documentation', 'history']",['US'],,tt0911010,8.2,2083.0,4.417,7.7
tm129293,Girl with a Pearl Earring,MOVIE,"This film, adapted from a work of fiction by author Tracy Chevalier, tells a story about the events surrounding the creation of the painting ""Girl With A Pearl Earring"" by 17th century Dutch master Johannes Vermeer. A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.",2003,PG-13,101,"['drama', 'romance']","['LU', 'GB', 'FR']",,tt0335119,6.9,79616.0,18.542,6.615
tm168811,The Ring Two,MOVIE,Rachel Keller must prevent evil Samara from taking possession of her son's soul.,2005,PG-13,110,"['horror', 'thriller', 'drama']",['US'],,tt0377109,5.4,97827.0,21.367,5.732
tm42629,The Mexican,MOVIE,"Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",2001,R,123,"['romance', 'comedy', 'crime']","['MX', 'US']",,tt0236493,6.1,110041.0,16.411,5.888
tm51750,Religulous,MOVIE,"Commentator-comic Bill Maher plays devil's advocate with religion as he talks to believers about their faith. Traveling around the world, Maher examines the tenets of Christianity, Judaism and Islam and raises questions about homosexuality, proof of Christ's existence, Jewish Sabbath laws, violent Muslim extremists.",2008,R,101,"['comedy', 'war', 'documentation']",['US'],,tt0815241,7.6,59510.0,9.984,7.089
tm166493,Elizabeth I,MOVIE,HBO miniseries about the the public and private lives of the later years of Queen Elizabeth I.,2005,,223,"['history', 'drama']","['US', 'GB']",,,,,1.726151,7.0
tm129730,And Starring Pancho Villa as Himself,MOVIE,"In 1914, the Mexican revolutionary Pancho Villa invites studios to shoot his actual battles against Porfírio Diaz army to raise funds for financing guns and ammunition. The Mutual Film Corporation, through producer D.W. Griffith, interests for the proposition and sends the filmmaker Frank Thayer to negotiate a contract with Pancho Villa himself.",2003,,112,"['western', 'history', 'war', 'drama']",['US'],,tt0337824,6.5,3466.0,9.119,6.8
tm146988,Capturing the Friedmans,MOVIE,An Oscar nominated documentary about a middle-class American family who is torn apart when the father Arnold and son Jesse are accused of sexually abusing numerous children. Director Jarecki interviews people from different sides of this tragic story and raises the question of whether they were rightfully tried when they claim they were innocent and there was never any evidence against them.,2003,,107,"['documentation', 'crime']",['US'],,tt0342172,7.7,26213.0,6.321,7.238
tm28594,My Best Friend's Girl,MOVIE,"When Dustin's girlfriend, Alexis, breaks up with him, he employs his best buddy, Tank, to take her out on the worst rebound date imaginable in the hopes that it will send her running back into his arms. But when Tank begins to really fall for Alexis, he finds himself in an impossible position.",2008,R,101,"['romance', 'comedy']",['US'],,tt1077389,5.8,45125.0,16.373,5.651
tm143774,American Splendor,MOVIE,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,2003,R,101,"['comedy', 'drama']",['US'],,tt0305206,7.4,50690.0,7.577,7.198
tm114723,Divine Secrets of the Ya-Ya Sisterhood,MOVIE,"A mother and daughter dispute is resolved by the ""Yaya sisterhood"" - long time friends of the mother.",2002,PG-13,116,"['drama', 'comedy']",['US'],,tt0279778,6.1,20267.0,10.044,6.1
tm102257,Batman: Under the Red Hood,MOVIE,"One part vigilante, one part criminal kingpin, Red Hood begins cleaning up Gotham with the efficiency of Batman, but without following the same ethical code.",2010,PG-13,75,"['animation', 'crime', 'action']",['US'],,,,,20.151,7.784
tm34202,Boycott,MOVIE,"This made-for-TV movie dramatizes the historic boycott of public buses in the 1950s, led by civil rights leader Dr. Martin Luther King, Jr.",2001,PG,118,"['history', 'drama']",['US'],,tt0255851,7.0,1013.0,4.89,6.5
tm29998,Meet the Spartans,MOVIE,"The heroic Leonidas, armed with nothing but leather underwear and a cape, leads a ragtag group of 13 Spartans to defend their homeland against the invading Persians (whose ranks include Ghost Rider, Rocky Balboa, the Transformers, and a hunchbacked Paris Hilton). No one is safe when the Spartans take on the biggest icons in pop culture!",2008,PG-13,84,"['comedy', 'fantasy', 'animation']",['US'],,tt1073498,2.8,109197.0,29.952,4.0
tm45576,La Ciénaga,MOVIE,"The life of two women and their families in a small provincial town of Salta, Argentina.",2001,R,99,"['drama', 'comedy', 'european']","['FR', 'ES', 'AR', 'JP']",,tt0240419,7.0,7041.0,8.033,6.8
tm54353,The Sisterhood of the Traveling Pants 2,MOVIE,"Four young women continue the journey toward adulthood that began with ""The Sisterhood of the Traveling Pants."" Now three years later, these lifelong friends embark on separate paths for their first year of college and the summer beyond, but remain in touch by sharing their experiences with each other.",2008,PG-13,117,"['action', 'comedy', 'drama', 'romance']",['US'],,tt1018785,6.2,29819.0,14.935,6.2
tm117927,The New Guy,MOVIE,"Nerdy high school senior Dizzy Harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. But can he keep up the ruse?",2002,PG-13,88,['comedy'],['US'],,tt0241760,5.8,36592.0,15.048,5.912
tm21458,Zoom,MOVIE,"Jack Shepard is an out-of-shape auto shop owner, far removed from the man who once protected the world's freedom. Reluctantly called back into action by the government, Jack is tasked with turning a ragtag group of kids with special powers into a new generation of superheroes to save the world from certain destruction.",2006,PG,83,"['action', 'scifi', 'fantasy', 'comedy', 'family']",['US'],,tt0383060,4.3,21769.0,14.551,5.356
tm40912,Crocodile Dundee in Los Angeles,MOVIE,"After settling in the tiny Australian town of Walkabout Creek with his significant other and his young son, Mick ""Crocodile"" Dundee is thrown for a loop when a prestigious Los Angeles newspaper offers his honey a job. The family migrates back to the United States, and Croc and son soon find themselves learning some lessons about American life -- many of them inadvertent",2001,PG,95,"['comedy', 'action', 'crime']","['AU', 'US']",,tt0231402,4.8,25421.0,15.239,5.2
ts33361,Xavier: Renegade Angel,SHOW,"Xavier: Renegade Angel is an American CGI fantasy-comedy television series created by John Lee, Vernon Chatman, Jim Tozzi and Alyson Levy. Lee and Chatman are also the creators of Wonder Showzen. The show was produced by PFFR, with animation by Cinematico. It premiered at midnight on November 4, 2007, on Adult Swim, and November 1, 2007, on the Adult Swim website.

Xavier features a style characterized by a nonlinear, incoherent plot following the humorous musings of an itinerant humanoid pseudo-shaman and spiritual seeker named Xavier. The show is known for its ubiquitous use of ideologically critical black comedy, surrealist and absurdist humor presented through a psychedelic, New Age lens. The program is also normally rated TV-MA for intense, graphic, often bloody violence, as well as strong sexual content, use of racially/ethnically offensive language, grotesque depictions and content that is considered ""too morbid and too incomprehensible for young viewers""

Xavier: Renegade Angel premiered on November 4, 2007, and ended on April 16, 2009, with a total of 20 episodes, as a result of being cancelled due to low ratings.",2007,TV-MA,11,"['animation', 'comedy']",['US'],2.0,tt1132124,7.8,4489.0,8.274,8.6
tm86979,Chris Rock: Never Scared,MOVIE,"Chris Rock, the three-time Emmy Award-winner, comedian, actor, and host of HBO's acclaimed The Chris Show, stars in his fourth solo stand-up special for HBO, Chris Rock: Never Scared. Featuring his unique, insightful, and hilarious views on a host of social, political and, celebrity issues, Rock confirms his stature as the leading comic of our time.",2004,,93,"['comedy', 'documentation']",['US'],,tt0405832,8.0,5515.0,6.213,7.4
tm145543,A Man Apart,MOVIE,"When Vetter's wife is killed in a botched hit organized by Diablo, he seeks revenge against those responsible. But in the process, Vetter and Hicks have to fight their way up the chain to get to Diablo but it's easier said than done when all Vetter can focus on is revenge.",2003,R,110,"['action', 'drama', 'crime', 'thriller']","['US', 'DE']",,tt0266465,6.0,48195.0,20.621,6.1
tm40566,Australia,MOVIE,"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin by Japanese forces firsthand.",2008,PG-13,165,"['drama', 'romance', 'war', 'western', 'comedy', 'european']","['AU', 'GB']",,tt0455824,6.6,126302.0,19.884,6.6
tm114389,The Importance of Being Earnest,MOVIE,"Two young gentlemen living in 1890s England use the same pseudonym (""Ernest"") on the sly, which is fine until they both fall in love with women using that name, which leads to a comedy of mistaken identities...",2002,PG,97,"['drama', 'comedy', 'romance', 'european']","['FR', 'GB', 'US']",,tt0278500,6.8,23957.0,10.3,6.879
tm111045,xXx,MOVIE,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",2002,PG-13,124,"['thriller', 'action']",['US'],,tt0295701,5.8,181952.0,30.903,5.91
tm112715,The Vagina Monologues,MOVIE,"This controversial work, created and performed by Eve Ensler, debuted off-off-Broadway in 1996 and soon rode a wave of national acclaim. Now, the intimacy of Ensler's original show has been lovingly brought to the screen. Capturing her unique performance, the film also follows Ensler as she explores the creative impetus behind the monologues and conducts a series of new interviews as inspiring as those that brought about the original work",2007,,76,"['comedy', 'documentation', 'drama']",['US'],,tt0244283,6.4,1074.0,1.718,5.7
tm145115,"I Love You, Beth Cooper",MOVIE,"A valedictorian's declaration of love for a high-school cheerleader launches a night of revelry, reflection and romance for a group of graduating seniors.",2009,PG-13,102,"['comedy', 'romance']","['US', 'CA']",,tt1032815,5.3,36203.0,23.177,5.94
ts18292,12 oz. Mouse,SHOW,"12 oz. Mouse revolves around Mouse Fitzgerald, nicknamed ""Fitz"", an alcoholic mouse who performs odd jobs so he can buy more beer. Together with his chinchilla companion Skillet, Fitz begins to recover suppressed memories that he once had a wife and a child who have now vanished. This leads him to seek answers about his past and the shadowy forces that seem to be manipulating his world.",2005,TV-MA,11,"['comedy', 'action', 'fantasy', 'thriller', 'animation']",['US'],3.0,tt0465774,6.5,2331.0,5.264,7.4
tm144223,Which Way Home,MOVIE,"""Which Way Home"" is a feature documentary film that follows unaccompanied child migrants, on their journey through Mexico, as they try to reach the United States.",2009,,90,['documentation'],"['GT', 'MX', 'US']",,tt0489342,7.8,1160.0,3.438,8.029
ts25656,The Marvelous Misadventures of Flapjack,SHOW,"A young boy who grew up inside a talking whale sets sail for magical Candied Island, accompanied by Capt. K'nuckles, a crusty old pirate.",2008,TV-Y7,20,"['scifi', 'comedy', 'horror', 'animation', 'family', 'fantasy']",['US'],3.0,tt1178180,7.8,14811.0,31.625,8.086
tm79814,Bee Movie,MOVIE,"Barry B. Benson, a bee who has just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue us.",2007,PG,91,"['comedy', 'animation', 'drama', 'family', 'romance', 'fantasy']",['US'],,tt0389790,6.1,167395.0,35.899,6.004
ts22273,Tom Goes to the Mayor,SHOW,"Tom Goes to the Mayor is an American animated television series created by Tim Heidecker and Eric Wareheim for Cartoon Network's late night programming block, Adult Swim. It premiered on November 14, 2004 and ended on September 25, 2006, with a total of thirty episodes.",2004,TV-PG,11,"['comedy', 'animation']",['US'],2.0,tt0425720,6.7,3657.0,6.744,6.9
tm82766,Suspect Zero,MOVIE,"A killer is on the loose, and an FBI agent sifts through clues and learns that the bloodthirsty felon's victims of choice are other serial killers.",2004,R,99,"['thriller', 'crime', 'horror', 'european']","['US', 'DE', 'GB']",,tt0324127,5.8,20071.0,9.461,5.537
tm61054,Dinner with Friends,MOVIE,"A husband and wife reevaluate their marriage after their closest friends, another couple decide to split up after twelve years.",2001,R,94,"['drama', 'comedy', 'romance']",['US'],,tt0271461,6.2,3110.0,8.175,5.5
tm141513,Studs Terkel: Listening to America,MOVIE,"For over 60 years, Studs Terkel elevated the voices and experiences of everyday Americans through his skillful interviews on radio, in books and on TV. This documentary takes a fond and illuminating look back at one of America's most influential authors and media personalities whose curiosity about people never dimmed over the course of a long and brilliant career.",2009,,40,['documentation'],['US'],,tt1660413,6.9,57.0,1.531,5.5
ts21140,Hung,SHOW,"Desperate times call for desperate measures and Ray Drecker's situation couldn't be much tougher. The former high school sports legend turned middle-aged high school basketball coach is divorced and struggling to provide for his kids when his already run-down house catches fire. Looking to take on a second job, Ray decides to exploit his best asset in a last-ditch attempt to change his fortunes.",2009,,29,"['comedy', 'drama']",['US'],3.0,tt1229413,7.2,22433.0,18.064,6.3
ts21320,Men of a Certain Age,SHOW,"Men of a Certain Age is an American comedy-drama television series, which premiered on TNT on December 7, 2009. The hour-long program stars Ray Romano, Andre Braugher and Scott Bakula as three best friends in their late forties dealing with the realities of middle age. It won a Peabody Award in 2010. On July 15, 2011, TNT cancelled the series after two seasons.",2009,TV-MA,43,"['comedy', 'drama']",['US'],2.0,tt1242441,8.0,4385.0,8.389,7.525
tm94347,Furry Vengeance,MOVIE,"When real estate developer Dan Sanders finalizes plans to level a swath of pristine Oregon forest to make way for a soulless housing subdivision, a band of woodland creatures rises up to throw a monkey wrench into the greedy scheme. Just how much mischief from the furry critters can the businessman take before he calls it quits?",2010,PG,92,"['comedy', 'family']","['AE', 'US']",,tt0492389,3.8,17565.0,14.358,4.91
tm130595,My Boss's Daughter,MOVIE,"When a young man agrees to housesit for his boss, he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on – his boss's daughter. But he doesn't plan on the long line of other houseguests that try to keep him from his mission. And he also has to deal with the daughter's older brother, who's on the run from local drug dealers.",2003,PG-13,83,"['comedy', 'romance']",['US'],,tt0270980,4.7,29986.0,11.247,5.0
tm98277,Temple Grandin,MOVIE,"A biopic of Temple Grandin, an autistic woman who has become one of top scientists in humane livestock handling.",2010,,108,['drama'],['US'],,tt1278469,8.2,30624.0,9.664,7.727
tm46638,Street Kings,MOVIE,"Tom Ludlow is a disillusioned L.A. Police Officer, rarely playing by the rules and haunted by the death of his wife. When evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him.",2008,R,109,"['action', 'crime', 'thriller', 'drama']",['US'],,tt0421073,6.8,115804.0,19.219,6.6
tm89147,Iron Jawed Angels,MOVIE,"Defiant young activists take the women's suffrage movement by storm, putting their lives at risk to help American women win the right to vote.",2004,,125,"['drama', 'history']",['US'],,tt0338139,7.4,6208.0,7.556,7.1
tm89836,Catch That Kid,MOVIE,"Athletic 12-year-old Maddy (Kristen Stewart) shares an enthusiasm for mountain climbing with her father, Tom (Sam Robards). Unfortunately, Tom suffers a spinal injury while scaling Mount Everest, and his family is unable to afford the surgery that can save him. Maddy decides to get the money for her father's operation by robbing a high-security bank. She relies on her climbing skills and help from her geeky friends (Max Thieriot, Corbin Bleu) to pull it off successfully.",2004,PG,92,"['action', 'crime', 'family', 'comedy']",['US'],,tt0337917,5.2,10647.0,10.047,5.6
tm102394,The Secret World of Arrietty,MOVIE,"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.",2010,G,94,"['animation', 'family', 'fantasy', 'drama']","['JP', 'FR']",,tt1568921,7.6,88984.0,34.351,7.6
ts25944,The No. 1 Ladies' Detective Agency,SHOW,"The adventures of Mma Ramotswe, a Motswana woman who starts Botswana's first female-owned detective agency.",2009,,66,"['drama', 'crime', 'comedy', 'family']",['GB'],1.0,tt1356380,8.2,3633.0,5.141,6.905
tm95959,Justice League: Crisis on Two Earths,MOVIE,"A heroic version of Lex Luthor from an alternate universe appears to recruit the Justice League to help save his Earth from the Crime Syndicate, an evil version of the League. What ensues is the ultimate battle of good versus evil in a war that threatens both planets and, through a devious plan launched by Batman's counterpart Owlman, puts the balance of all existence in peril.",2010,PG-13,75,"['animation', 'action']",['US'],,,,,18.939,7.313
ts33574,Tell Me You Love Me,SHOW,This riveting and provocative drama series explores issues of intimacy within the lives of three couples and the therapist they share.,2007,TV-MA,44,"['drama', 'comedy', 'family', 'romance']",['US'],1.0,tt0809497,7.3,4000.0,13.76,6.8
tm148330,Nine,MOVIE,"Arrogant, self-centered movie director Guido Contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. With only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother.",2009,PG-13,112,"['drama', 'romance']","['IT', 'US']",,tt0875034,5.8,44378.0,10.456,5.5
tm102092,The Special Relationship,MOVIE,"A dramatisation that follows Tony Blair's journey from political understudy waiting in the wings of the world arena to accomplished prime minister standing confidently in the spotlight of centre stage. It is a story about relationships, between two powerful men (Blair and Bill Clinton), two powerful couples, and husbands and wives.",2010,,93,"['drama', 'history']","['GB', 'US']",,tt1117646,6.7,4823.0,5.296,6.5
tm35066,Heidi Fleiss: The Would-be Madam of Crystal,MOVIE,"A look at the creation of former Hollywood madam Heidi Fleiss' latest venture, a Nevada-based male brothel called Heidi's Stud Farm, which caters to female clientèle.",2008,,70,['documentation'],['US'],,tt0495208,5.1,224.0,1.748,6.0
tm135121,Hotel for Dogs,MOVIE,"Placed in a foster home that doesn't allow pets, 16-year-old Andi and her younger brother, Bruce, turn an abandoned hotel into a home for their dog. Soon other strays arrive, and the hotel becomes a haven for every orphaned canine in town. But the kids have to do some quick thinking to keep the cops off their tails.",2009,PG,100,"['comedy', 'family', 'scifi', 'european']",['US'],,tt0785006,5.4,24034.0,11.552,6.063
tm180859,C.R.A.Z.Y.,MOVIE,"A story of two love affairs. A father's love for his five sons. And one son's love for his father, a love so strong it compels him to live a lie. That son is Zac Beaulieu, born on the 25th of December 1960, different from all his brothers, but desperate to fit in. During the next 20 years, life takes Zac on a surprising and unexpected journey that ultimately leads him to accept his true nature and, even more importantly, leads his father to love him for who he really is.",2005,,127,"['drama', 'comedy']","['CA', 'FR', 'MA']",,tt0401085,7.9,33329.0,10.001,7.474
tm35881,Man of the Year,MOVIE,"The irreverent host of a political satire talk show decides to run for president and expose corruption in Washington. His stunt goes further than he expects when he actually wins the election, but a software engineer suspects that a computer glitch is responsible for his surprising victory.",2006,PG-13,115,"['comedy', 'thriller', 'drama', 'romance']",['US'],,tt0483726,6.2,33927.0,9.71,5.9
tm76385,War,MOVIE,"FBI agent Jack Crawford is out for revenge when his partner is killed and all clues point to the mysterious assassin Rogue. But when Rogue turns up years later to take care of some unfinished business, he triggers a violent clash of rival gangs. Will the truth come out before it's too late? And when the dust settles, who will remain standing?",2007,R,103,"['thriller', 'european', 'action', 'crime']","['US', 'CA']",,tt0499556,6.2,93363.0,22.457,6.285
tm107102,Sarah's Key,MOVIE,"On the night of 16 July 1942, ten year old Sarah and her parents are being arrested and transported to the Velodrome d'Hiver in Paris where thousands of other jews are being sent to get deported. Sarah however managed to lock her little brother in a closet just before the police entered their apartment. Sixty years later, Julia Jarmond, an American journalist in Paris, gets the assignment to write an article about this raid, a black page in the history of France. She starts digging archives and through Sarah's file discovers a well kept secret about her own in-laws.",2010,PG-13,111,"['drama', 'european', 'war']",['FR'],,tt1668200,7.5,17478.0,11.989,7.3
tm29785,Freedomland,MOVIE,A black police detective must solve a strange case of a kidnapped boy and deal with a big racial protest.,2006,R,113,"['drama', 'crime', 'thriller']",['US'],,tt0349467,5.1,16655.0,10.702,5.2
tm308754,The End,MOVIE,"In November 2001, director Kirby Dick invited terminal patients and their families in a hospice program to take home cameras and record their last experiences on earth. Surprisingly, many patients and families embraced the concept. The resulting film is a profound and moving chronicle of five hospice patients whose stories are honest, humorous, and heartbreaking. Examining such profound issues as the meaning of suffering, the desire for love and forgiveness, and the horror of death, the film is an intensely personal meditation on the experience of death, both for the dying and for those who must go on living.",2004,,84,[],['US'],,,,,1.091,
tm148821,All About Steve,MOVIE,"After one short date, a brilliant crossword constructor decides that a CNN cameraman is her true love. Because the cameraman's job takes him hither and yon, she crisscrosses the country, turning up at media events as she tries to convince him they are perfect for each other.",2009,PG-13,99,"['comedy', 'romance']",['US'],,tt0881891,4.8,42959.0,13.082,4.926
tm168586,xXx: State of the Union,MOVIE,Darius Stone's criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert.,2005,PG-13,101,"['thriller', 'crime', 'scifi', 'action']",['US'],,tt0329774,4.4,71661.0,33.103,5.005
tm108747,Maid in Manhattan,MOVIE,"Marisa Ventura is a struggling single mom who works at a posh Manhattan hotel and dreams of a better life for her and her young son. One fateful day, hotel guest and senatorial candidate Christopher Marshall meets Marisa and mistakes her for a wealthy socialite. After an enchanting evening together, the two fall madly in love. But when Marisa's true identity is revealed, issues of class and social status threaten to separate them. Can two people from very different worlds overcome their differences and live happily ever after?",2002,PG-13,105,"['drama', 'comedy', 'romance']",['US'],,tt0252076,5.3,92041.0,22.551,6.1
tm23909,Dane Cook: Vicious Circle,MOVIE,"Vicious Circle captures the hottest comic in America in his first HBO comedy event, a unique ""in the round"" performance before his hometown Boston fans.",2006,R,132,"['comedy', 'documentation']",['US'],,tt0867149,6.7,2757.0,2.61,6.5
tm22533,Big Momma's House 2,MOVIE,"FBI agent Malcolm Turner goes back undercover as Big Momma, a slick-talking, slam-dunking Southern granny with attitude to spare! Now this granny must play nanny to three dysfunctional upper class kids in order to spy on their computer hacked dad.",2006,PG-13,99,"['comedy', 'crime']",['US'],,tt0421729,4.8,44615.0,21.163,5.753
ts34731,The Sarah Jane Adventures,SHOW,"A British science fiction television programme that was produced by BBC Cymru Wales for CBBC, created by Russell T Davies and starring Elisabeth Sladen. It was a spin-off of the long-running science fiction show Doctor Who and focused on the adventures of Sarah Jane Smith, an investigative journalist who, as a young woman had numerous adventures across time and space with the Doctor.",2007,TV-PG,27,"['scifi', 'action', 'drama', 'family', 'fantasy']",['GB'],5.0,tt0862620,7.4,6325.0,17.412,7.187
tm156672,Miss March,MOVIE,A young man awakens from a four-year coma to hear that his once virginal high-school sweetheart has since become a centerfold in one of the world's most famous men's magazines. He and his sex-crazed best friend decide to take a cross-country road trip in order to crash a party at the magazine's legendary mansion headquarters and win back the girl.,2009,R,89,"['comedy', 'romance']",['US'],,tt1151922,5.0,21785.0,13.274,5.546
tm142732,Wonder Woman,MOVIE,"On the mystical island of Themyscira, a proud and fierce warrior race of Amazons have raised a daughter of untold beauty, grace and strength: Princess Diana. When an Army fighter pilot, Steve Trevor, crash-lands on the island, the rebellious and headstrong Diana defies Amazonian law by accompanying Trevor back to civilization.",2009,PG-13,74,"['action', 'animation']",['US'],,,,,17.672,7.231
tm96023,Charlie St. Cloud,MOVIE,"Accomplished sailor Charlie St. Cloud has the adoration of his mother Claire and his little brother Sam, as well as a college scholarship that will lead him far from his sleepy Pacific Northwest hometown. But his bright future is cut short when a tragedy strikes and takes his dreams with it. After his high-school classmate Tess returns home unexpectedly, Charlie grows torn between honoring a promise he made four years earlier and moving forward with newfound love. And as he finds the courage to let go of the past for good, Charlie discovers the soul most worth saving is his own.",2010,PG-13,99,"['drama', 'romance', 'fantasy']",['US'],,tt1438254,6.4,63219.0,15.939,6.953
tm135780,Planet 51,MOVIE,"When Earth astronaut Capt. Chuck Baker arrives on Planet 51 -- a world reminiscent of American suburbia circa 1950 -- he tries to avoid capture, recover his spaceship and make it home safely, all with the help of an empathetic little green being.",2009,PG,91,"['comedy', 'fantasy', 'scifi', 'animation', 'family', 'european']","['US', 'ES', 'GB']",,tt0762125,6.0,56444.0,21.676,5.838
tm28458,Plastic Disasters,MOVIE,"Tummy tuck. Nose job. Lipo. Millions of people routinely undergo these cosmetic surgeries each year, hoping the results will help them look and feel better. But when something goes wrong, the consequences can be devastating. This HBO Documentary Films presentation exposes the dark side of plastic surgery with a look at three cases of procedures that went horrifically wrong.",2006,,60,['documentation'],['US'],,tt0818511,6.0,292.0,1.575,5.6
ts21517,Funny or Die Presents,SHOW,"Funny or Die Presents is a half-hour sketch comedy show that spawned from the comedy website Funny or Die, created by Will Ferrell & Adam McKay. It premiered on HBO on February 19, 2010. It is also currently being broadcast in the UK on Sky Atlantic.",2010,TV-MA,26,['comedy'],['US'],3.0,tt11568412,6.1,10.0,6.657,4.0
tm144003,Fighting,MOVIE,"Small-town boy Shawn MacArthur has come to New York City with nothing. Barely earning a living selling counterfeit goods on the streets, his luck changes when scam artist Harvey Boarden sees that he has a natural talent for streetfighting. When Harvey offers Shawn help at making the real cash, the two form an uneasy partnership.",2009,PG-13,105,"['action', 'drama', 'romance', 'sport', 'crime']",['US'],,tt1082601,5.5,33581.0,13.043,5.9
tm72390,Superman: Doomsday,MOVIE,"When LexCorp accidentally unleashes a murderous creature, Superman meets his greatest challenge as a champion. Based on the ""The Death of Superman"" storyline that appeared in DC Comics' publications in the 1990s.",2007,PG-13,75,"['scifi', 'family', 'action', 'animation']",['US'],,,,,33.978,6.7
ts13696,Chowder,SHOW,"It follows an aspiring young chef named Chowder and his day-to-day adventures as an apprentice in Mung Daal's catering company. Although he means well, Chowder often finds himself in predicaments due to his perpetual appetite and his nature as a scatterbrain. He is also pestered by Panini, the apprentice of Mung's rival Endive, who wants Chowder to be her boyfriend, which he abhors.",2007,TV-Y7,18,"['animation', 'comedy', 'family', 'fantasy']",['US'],4.0,tt1140100,6.0,5.0,29.432,8.279
