Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Magda Papierz,2021-12-10 19:10:31,00:00:05,Autoplayed: user action: None; ,People Places Things_hook_05_16x9,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magda Papierz,2021-12-10 19:09:53,00:00:06,Autoplayed: user action: None; ,Poobijana (Klip): Poobijana,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,PL (Poland)
Magda Papierz,2021-12-10 19:09:32,00:00:04,Autoplayed: user action: None; ,Zwiastun: The Hand of God,TRAILER,Chrome PC (Cadmium),00:00:17,Not latest view,PL (Poland)
Magda Papierz,2021-12-10 19:08:04,00:00:14,Autoplayed: user action: None; ,Zwiastun: The Hand of God,TRAILER,Chrome PC (Cadmium),00:00:14,Not latest view,PL (Poland)
Magda Papierz,2021-12-10 18:52:13,00:14:45,,Sprzątaczka: Miniserial: Sklep z taniochą (Odcinek 1),,Chrome PC (Cadmium),00:14:45,Not latest view,PL (Poland)
Magda Papierz,2021-12-10 18:51:46,00:00:18,,Sprzątaczka: Miniserial: Sklep z taniochą (Odcinek 1),,Chrome PC (Cadmium),00:47:48,Not latest view,PL (Poland)
Magda Papierz,2021-12-10 18:50:17,00:01:18,,Lista klientów,,Chrome PC (Cadmium),00:01:18,00:01:18,PL (Poland)
Magda Papierz,2021-12-10 18:24:58,00:24:35,,Ty: Sezon 1: Pilot (Odcinek 1),,Chrome PC (Cadmium),00:24:32,Not latest view,PL (Poland)
Magda Papierz,2021-12-10 18:24:30,00:00:22,,Ty: Sezon 3: ŁONO (Odcinek 6),,Chrome PC (Cadmium),00:01:19,Not latest view,PL (Poland)
Magda Papierz,2021-12-10 18:24:15,00:00:06,Autoplayed: user action: None; ,Sezon 3 (teaser nr 1): Ty,TEASER_TRAILER,Chrome PC (Cadmium),00:00:13,00:00:13,PL (Poland)
Magda Papierz,2021-12-10 18:23:40,00:00:27,,Ty: Sezon 3: ŁONO (Odcinek 6),,Chrome PC (Cadmium),00:00:22,Not latest view,PL (Poland)
Magda Papierz,2021-12-10 18:23:31,00:00:06,Autoplayed: user action: None; ,Sezon 3 (teaser nr 1): Ty,TEASER_TRAILER,Chrome PC (Cadmium),00:00:06,Not latest view,PL (Poland)
Magda Papierz,2021-12-10 18:21:54,00:00:57,,Ty: Sezon 3: ŁONO (Odcinek 6),,Chrome PC (Cadmium),00:00:57,Not latest view,PL (Poland)
Magda Papierz,2021-12-10 18:20:39,00:00:26,Autoplayed: user action: None; ,Teaser: Co kryją jej oczy,HOOK,Chrome PC (Cadmium),00:00:26,Not latest view,PL (Poland)
Magda Papierz,2021-12-10 18:20:04,00:00:25,,Miasteczko na granicy: Krwawe murale,,Chrome PC (Cadmium),00:00:25,00:00:25,PL (Poland)
Magda Papierz,2021-12-10 18:19:51,00:00:10,Autoplayed: user action: None; ,Bordertown: Mural Murders_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:10,Not latest view,PL (Poland)
Magda Papierz,2021-12-10 15:47:00,00:00:32,Autoplayed: user action: None; ,Man on a Ledge_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:32,00:00:32,PL (Poland)
Magda Papierz,2021-12-10 14:56:04,00:50:47,,Niewybaczalne,,Chrome PC (Cadmium),01:46:51,01:46:51,PL (Poland)
Magda Papierz,2021-12-10 12:56:22,00:56:12,,Niewybaczalne,,Chrome PC (Cadmium),00:56:04,Not latest view,PL (Poland)
Magda Papierz,2021-12-10 12:55:34,00:00:07,Autoplayed: user action: None; ,Niewybaczalne (Klip): Niewybaczalne,HOOK,Chrome PC (Cadmium),00:00:07,00:00:07,PL (Poland)
Magda Papierz,2021-12-08 23:22:11,00:25:55,,Ty: Sezon 3: Tajemnice lasu (Odcinek 5),,Chrome PC (Cadmium),00:42:22,00:42:22,PL (Poland)
Magda Papierz,2021-12-07 23:17:55,00:15:40,,Ty: Sezon 3: Tajemnice lasu (Odcinek 5),,Chrome PC (Cadmium),00:16:27,Not latest view,PL (Poland)
Magda Papierz,2021-12-07 22:55:36,00:22:18,,Ty: Sezon 3: Wszyscy szukają Natalie (Odcinek 4),,Chrome PC (Cadmium),00:44:26,00:44:26,PL (Poland)
Magda Papierz,2021-12-06 23:08:46,00:21:09,,Ty: Sezon 3: Wszyscy szukają Natalie (Odcinek 4),,Chrome PC (Cadmium),00:22:08,Not latest view,PL (Poland)
Magda Papierz,2021-12-06 22:43:15,00:25:22,,Ty: Sezon 3: Syndrom zaginionej białej kobiety (Odcinek 3),,Chrome PC (Cadmium),00:41:48,00:41:48,PL (Poland)
Magda Papierz,2021-12-06 17:12:01,00:00:04,,Świąteczny zamek,,Chrome PC (Cadmium),00:00:04,00:00:04,PL (Poland)
Magda Papierz,2021-12-06 17:10:34,00:01:11,,Frida,,Chrome PC (Cadmium),00:01:11,00:01:11,PL (Poland)
Magda Papierz,2021-12-06 17:08:47,00:00:47,,Cień,,Chrome PC (Cadmium),00:13:02,00:13:02,PL (Poland)
Magda Papierz,2021-12-06 17:08:31,00:00:11,Autoplayed: user action: None; ,Disorder_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:11,00:00:11,PL (Poland)
Magda Papierz,2021-12-06 15:32:04,01:35:40,,Pozory prawdy,,Chrome PC (Cadmium),01:26:47,01:26:47,PL (Poland)
Magda Papierz,2021-12-06 15:31:31,00:00:01,,W czepku urodzony,,Chrome PC (Cadmium),00:00:01,00:00:01,PL (Poland)
Magda Papierz,2021-12-06 15:31:07,00:00:04,,Czas zabijania,,Chrome PC (Cadmium),00:08:41,00:08:41,PL (Poland)
Magda Papierz,2021-12-06 15:30:25,00:00:22,Autoplayed: user action: None; ,The Notebook_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:22,00:00:22,PL (Poland)
Magda Papierz,2021-12-06 15:30:02,00:00:17,Autoplayed: user action: None; ,In the Cut_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:17,00:00:17,PL (Poland)
Magda Papierz,2021-12-06 15:27:16,00:01:51,,Syneczek,,Chrome PC (Cadmium),00:01:51,00:01:51,PL (Poland)
Magda Papierz,2021-12-06 15:26:23,00:00:14,,Ostatni list od kochanka,,Chrome PC (Cadmium),00:08:30,00:08:30,PL (Poland)
Magda Papierz,2021-12-06 15:25:12,00:00:05,Autoplayed: user action: None; ,Bridget Jones's Baby_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magda Papierz,2021-12-06 15:24:43,00:00:11,Autoplayed: user action: None; ,Zwiastun: Ostatni list od kochanka,TRAILER,Chrome PC (Cadmium),00:00:11,00:00:11,PL (Poland)
Magda Papierz,2021-12-06 15:23:59,00:00:04,Autoplayed: user action: None; ,In the Cut_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:04,Not latest view,PL (Poland)
Magda Papierz,2021-12-06 15:22:38,00:00:04,Autoplayed: user action: None; ,The Clapper_hook_04_16x9,HOOK,Chrome PC (Cadmium),00:00:04,00:00:04,PL (Poland)
Magda Papierz,2021-12-06 15:22:24,00:00:10,Autoplayed: user action: None; ,Outside In_hook_04_16x9,HOOK,Chrome PC (Cadmium),00:00:10,00:00:10,PL (Poland)
Magda Papierz,2021-12-06 15:21:11,00:00:34,Autoplayed: user action: None; ,Cam (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:35,Not latest view,PL (Poland)
Magda Papierz,2021-12-06 15:20:41,00:00:13,Autoplayed: user action: None; ,Solo (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:14,Not latest view,PL (Poland)
Magda Papierz,2021-12-06 15:19:29,00:00:27,Autoplayed: user action: None; ,Tallulah (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:27,Not latest view,PL (Poland)
Magda Papierz,2021-12-06 15:17:57,00:00:43,Autoplayed: user action: None; ,In the Cut_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:43,Not latest view,PL (Poland)
Magda Papierz,2021-12-06 15:16:37,00:00:39,Autoplayed: user action: None; ,Sezon 1 (zwiastun): Mroczne pożądanie,TRAILER,Chrome PC (Cadmium),00:00:39,00:00:39,PL (Poland)
Magda Papierz,2021-12-05 21:42:24,00:15:47,,Ty: Sezon 3: Syndrom zaginionej białej kobiety (Odcinek 3),,Chrome PC (Cadmium),00:16:44,Not latest view,PL (Poland)
Magda Papierz,2021-12-05 20:53:51,00:48:19,,"Ty: Sezon 3: Ożeniłem się z kobietą, która morduje siekierą (Odcinek 2)",,Chrome PC (Cadmium),00:48:40,00:48:40,PL (Poland)
Magda Papierz,2021-12-05 20:53:32,00:00:05,Autoplayed: user action: None; ,Świąteczny zamek (Klip): Świąteczny zamek,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magda Papierz,2021-12-04 12:07:47,00:00:08,Autoplayed: user action: None; ,2. połowa części 5 (zwiastun): Dom z papieru,TRAILER,Chrome PC (Cadmium),00:00:08,00:00:08,PL (Poland)
Magda Papierz,2021-12-03 11:57:37,00:00:12,Autoplayed: user action: None; ,Pourris gâtés_hook_03_16x9,HOOK,Chrome PC (Cadmium),00:00:12,00:00:12,PL (Poland)
Magda Papierz,2021-12-01 20:01:34,00:54:40,,Uzależniona,,Chrome PC (Cadmium),00:55:03,00:55:03,PL (Poland)
Magda Papierz,2021-12-01 20:01:34,00:54:15,,Uzależniona,,Chrome PC (Cadmium),00:54:38,Not latest view,PL (Poland)
Magda Papierz,2021-12-01 20:01:04,00:00:05,Autoplayed: user action: None; ,Addicted_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magda Papierz,2021-12-01 19:56:54,00:00:14,,Big Short,,Chrome PC (Cadmium),00:00:14,00:00:14,PL (Poland)
Magda Papierz,2021-12-01 19:51:51,00:00:10,Autoplayed: user action: None; ,14 szczytów: Nie ma rzeczy niemożliwych (Klip): 14 szczytów: Nie ma rzeczy niemożliwych,HOOK,Chrome PC (Cadmium),00:00:10,00:00:10,PL (Poland)
Magda Papierz,2021-12-01 19:49:48,00:00:09,Autoplayed: user action: None; ,The Revenant_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:09,00:00:09,PL (Poland)
Magda Papierz,2021-12-01 19:48:41,00:00:05,Autoplayed: user action: None; ,The Constant Gardener_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magda Papierz,2021-12-01 19:47:09,00:00:21,Autoplayed: user action: None; ,Sleepers_hook_05_16x9,HOOK,Chrome PC (Cadmium),00:00:21,Not latest view,PL (Poland)
Magda Papierz,2021-12-01 19:46:04,00:00:27,Autoplayed: user action: None; ,The Constant Gardener_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:27,Not latest view,PL (Poland)
Magda Papierz,2021-12-01 19:44:58,00:00:56,Autoplayed: user action: None; ,Yara (Klip): Yara,HOOK,Chrome PC (Cadmium),00:00:56,Not latest view,PL (Poland)
Magda Papierz,2021-12-01 17:55:22,00:00:03,,Święta u Christmasów,,Chrome PC (Cadmium),00:00:03,00:00:03,PL (Poland)
Magda Papierz,2021-12-01 17:54:23,00:00:45,Autoplayed: user action: None; ,Sezon 1 (Klip): Glória,HOOK,Chrome PC (Cadmium),00:00:45,00:00:45,PL (Poland)
Magda Papierz,2021-12-01 17:53:57,00:00:04,Autoplayed: user action: None; ,Magnesia_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:04,00:00:04,PL (Poland)
Magda Papierz,2021-12-01 17:53:26,00:00:20,Autoplayed: user action: None; ,Część 1 (Klip): Klub,HOOK,Chrome PC (Cadmium),00:00:20,00:00:20,PL (Poland)
Magda Papierz,2021-12-01 17:53:09,00:00:05,Autoplayed: user action: None; ,Seven Minutes_hook_02_16x9,HOOK,Chrome PC (Cadmium),00:00:05,00:00:05,PL (Poland)
Magda Papierz,2021-12-01 17:48:09,00:00:10,,Poważna gra,,Chrome PC (Cadmium),00:24:05,Not latest view,PL (Poland)
Magda Papierz,2021-12-01 17:46:40,00:00:11,,Doktor Żywago,,Chrome PC (Cadmium),00:14:13,00:14:13,PL (Poland)
Magda Papierz,2021-12-01 15:27:08,02:17:05,,Niewierna,,Chrome PC (Cadmium),01:58:55,01:58:55,PL (Poland)
Magda Papierz,2021-12-01 15:23:15,00:00:45,Autoplayed: user action: None; ,Zwiastun: Upadek Grace,TRAILER,Chrome PC (Cadmium),00:00:45,00:00:45,PL (Poland)
Magda Papierz,2021-12-01 15:21:31,00:00:09,Autoplayed: user action: None; ,True Story_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:09,00:00:09,PL (Poland)
Magda Papierz,2021-12-01 15:18:36,00:00:55,,Na czubkach palców,,Chrome PC (Cadmium),00:00:55,00:00:55,PL (Poland)
Magda Papierz,2021-12-01 15:17:46,00:00:45,Autoplayed: user action: None; ,Our Family Three More_hook_05_16x9,HOOK,Chrome PC (Cadmium),00:00:45,00:00:45,PL (Poland)
Magda Papierz,2021-12-01 15:16:18,00:00:36,Autoplayed: user action: None; ,Jack Reacher_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:36,00:00:36,PL (Poland)
Magda Papierz,2021-12-01 15:14:52,00:01:02,Autoplayed: user action: None; ,Poobijana (Klip): Poobijana,HOOK,Chrome PC (Cadmium),00:01:02,Not latest view,PL (Poland)
Magda Papierz,2021-12-01 15:12:51,00:00:41,Autoplayed: user action: None; ,Misconduct_hook_02_16x9,HOOK,Chrome PC (Cadmium),00:00:41,00:00:41,PL (Poland)
Magda Papierz,2021-12-01 15:10:49,00:00:53,Autoplayed: user action: None; ,Psie pazury (Klip): Psie pazury,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,PL (Poland)
Magda Papierz,2021-11-28 13:58:56,01:46:43,,Osada Godność,,Chrome PC (Cadmium),01:46:35,01:46:35,PL (Poland)
Magda Papierz,2021-11-21 22:37:14,00:49:42,,Ty: Sezon 3: I żyli długo i szczęśliwie (Odcinek 1),,Chrome PC (Cadmium),00:49:31,00:49:31,PL (Poland)
Magda Papierz,2021-11-21 22:36:55,00:00:04,,Ty: Sezon 1: Ostatni miły facet w Nowym Jorku (Odcinek 2),,Chrome PC (Cadmium),00:00:04,00:00:04,PL (Poland)
Magda Papierz,2021-11-21 22:23:39,00:12:48,,Sprzątaczka: Miniserial: Pstryk (Odcinek 10),,Chrome PC (Cadmium),00:51:50,Not latest view,PL (Poland)
Magda Papierz,2021-11-18 15:59:12,00:00:53,Autoplayed: user action: None; ,Barbara_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:53,00:00:53,PL (Poland)
Magda Papierz,2021-11-18 15:58:03,00:00:01,,Jak zostać gwiazdą,,Chrome PC (Cadmium),00:02:10,00:02:10,PL (Poland)
Magda Papierz,2021-11-18 15:57:42,00:00:09,Autoplayed: user action: None; ,Sezon 1 (teaser nr 1): W rytmie świąt,TEASER_TRAILER,Chrome PC (Cadmium),00:00:09,00:00:09,PL (Poland)
Magda Papierz,2021-11-18 15:57:36,00:00:02,,Homeland: Sezon 1: Pilot (Odcinek 1),,Chrome PC (Cadmium),00:00:02,00:00:02,PL (Poland)
Magda Papierz,2021-11-18 15:55:40,00:00:47,Autoplayed: user action: None; ,Sezon 1 (teaser nr 1): W rytmie świąt,TEASER_TRAILER,Chrome PC (Cadmium),00:00:00,Not latest view,PL (Poland)
Magda Papierz,2021-11-18 15:55:36,00:00:01,,Czas zabijania,,Chrome PC (Cadmium),00:08:37,Not latest view,PL (Poland)
Magda Papierz,2021-11-18 15:13:37,00:08:35,,Czas zabijania,,Chrome PC (Cadmium),00:08:35,Not latest view,PL (Poland)
Magda Papierz,2021-11-18 15:12:40,00:00:14,Autoplayed: user action: None; ,Sezon 1 (teaser nr 1): W rytmie świąt,TEASER_TRAILER,Chrome PC (Cadmium),00:00:14,Not latest view,PL (Poland)
Magda Papierz,2021-11-18 14:46:29,00:26:07,,Prosta historia,,Chrome PC (Cadmium),00:26:07,00:26:07,PL (Poland)
Magda Papierz,2021-11-18 14:45:06,00:00:42,Autoplayed: user action: None; ,Dangerous Beauty_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:42,Not latest view,PL (Poland)
Magda Papierz,2021-11-18 14:44:56,00:00:04,Autoplayed: user action: None; ,Nocturnal Animals_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:04,Not latest view,PL (Poland)
Magda Papierz,2021-11-15 16:03:00,00:50:04,,Cóż za piękny dzień,,Chrome PC (Cadmium),01:40:37,Not latest view,PL (Poland)
Magda Papierz,2021-11-15 16:03:00,00:50:25,,Cóż za piękny dzień,,Chrome PC (Cadmium),01:40:58,01:40:58,PL (Poland)
Magda Papierz,2021-11-15 16:01:52,00:00:58,Autoplayed: user action: None; ,Zwiastun nr 2: 7 więźniów,TRAILER,Chrome PC (Cadmium),00:00:58,00:00:58,PL (Poland)
Magda Papierz,2021-11-14 21:40:15,00:39:14,,Sprzątaczka: Miniserial: Pstryk (Odcinek 10),,Chrome PC (Cadmium),00:39:06,Not latest view,PL (Poland)
Magda Papierz,2021-11-14 21:39:49,00:00:17,Autoplayed: user action: None; ,Pomiędzy (Klip): Pomiędzy,HOOK,Chrome PC (Cadmium),00:00:17,00:00:17,PL (Poland)
Magda Papierz,2021-11-14 17:54:04,00:09:06,,Cóż za piękny dzień,,Chrome PC (Cadmium),00:50:41,Not latest view,PL (Poland)
Magda Papierz,2021-11-14 15:25:05,00:41:42,,Cóż za piękny dzień,,Chrome PC (Cadmium),00:41:34,Not latest view,PL (Poland)
Magda Papierz,2021-11-14 15:17:49,00:04:19,,8 Rue de l’Humanité,,Chrome PC (Cadmium),00:04:19,00:04:19,PL (Poland)
Magda Papierz,2021-11-14 15:15:38,00:00:26,Autoplayed: user action: None; ,Zwiastun: 8 Rue de l’Humanité,TRAILER,Chrome PC (Cadmium),00:00:26,00:00:26,PL (Poland)
Magda Papierz,2021-11-14 15:14:38,00:00:57,Autoplayed: user action: None; ,Zwiastun: Pomiędzy,TRAILER,Chrome PC (Cadmium),00:00:57,00:00:57,PL (Poland)
Magda Papierz,2021-11-14 15:14:10,00:00:25,Autoplayed: user action: None; ,Miłosna pułapka (Klip): Miłosna pułapka,HOOK,Chrome PC (Cadmium),00:00:25,Not latest view,PL (Poland)
Magda Papierz,2021-11-14 15:13:34,00:00:27,Autoplayed: user action: None; ,Czerwona nota (Klip): Czerwona nota,HOOK,Chrome PC (Cadmium),00:00:27,00:00:27,PL (Poland)
Magda Papierz,2021-11-14 15:11:05,00:02:09,,Jak zostać gwiazdą,,Chrome PC (Cadmium),00:02:09,Not latest view,PL (Poland)
Magda Papierz,2021-11-14 15:10:44,00:00:13,Autoplayed: user action: None; ,Fierce_hook_02_16x9,HOOK,Chrome PC (Cadmium),00:00:13,00:00:13,PL (Poland)
Magda Papierz,2021-11-12 18:10:29,00:57:39,,Sprzątaczka: Miniserial: Błękit nieba (Odcinek 9),,Chrome PC (Cadmium),00:57:39,Not latest view,PL (Poland)
Magda Papierz,2021-11-12 17:11:33,00:56:13,,Sprzątaczka: Miniserial: Idziemy na niedźwiedzia (Odcinek 8),,Chrome PC (Cadmium),00:56:32,Not latest view,PL (Poland)
Magda Papierz,2021-11-12 16:06:00,00:51:19,,Sprzątaczka: Miniserial: Serek (Odcinek 7),,Chrome PC (Cadmium),00:50:51,Not latest view,PL (Poland)
Magda Papierz,2021-11-12 16:00:51,00:04:36,,Sprzątaczka: Miniserial: M (Odcinek 6),,Chrome PC (Cadmium),00:54:33,Not latest view,PL (Poland)
Magda Papierz,2021-11-12 15:41:57,00:08:11,,Sprzątaczka: Miniserial: M (Odcinek 6),,Chrome PC (Cadmium),00:49:57,Not latest view,PL (Poland)
Magda Papierz,2021-11-12 15:41:37,00:00:12,Autoplayed: user action: None; ,Miłosna pułapka (Klip): Miłosna pułapka,HOOK,Chrome PC (Cadmium),00:00:12,Not latest view,PL (Poland)
Magda Papierz,2021-11-12 15:41:12,00:00:22,Autoplayed: user action: None; ,Czerwona nota (Klip): Czerwona nota,HOOK,Chrome PC (Cadmium),00:00:22,00:00:22,PL (Poland)
Magda Papierz,2021-11-07 21:02:24,00:00:48,,Sprzątaczka: Miniserial: M (Odcinek 6),,Chrome PC (Cadmium),00:41:46,Not latest view,PL (Poland)
Magda Papierz,2021-11-07 21:01:57,00:00:12,Autoplayed: user action: None; ,Yara (Klip): Yara,HOOK,Chrome PC (Cadmium),00:00:12,00:00:12,PL (Poland)
Magda Papierz,2021-11-04 10:59:16,00:00:26,,Zemsta pięciu sióstr: Sezon 1: 98% (Odcinek 2),,Chrome PC (Cadmium),00:00:26,Not latest view,PL (Poland)
Magda Papierz,2021-11-04 10:57:09,00:02:03,,Zemsta pięciu sióstr: Sezon 1: Wstrząsy wtórne (Odcinek 1),,Chrome PC (Cadmium),00:35:05,00:35:05,PL (Poland)
Magda Papierz,2021-11-04 10:56:56,00:00:04,Autoplayed: user action: None; ,Sezon 3 (Klip): Ty,HOOK,Chrome PC (Cadmium),00:00:04,Not latest view,PL (Poland)
Magda Papierz,2021-11-01 22:12:15,00:40:40,,Sprzątaczka: Miniserial: M (Odcinek 6),,Chrome PC (Cadmium),00:40:58,Not latest view,PL (Poland)
Magda Papierz,2021-11-01 21:44:20,00:27:49,,Sprzątaczka: Miniserial: Złodziej (Odcinek 5),,Chrome PC (Cadmium),00:56:35,Not latest view,PL (Poland)
Magda Papierz,2021-11-01 21:43:48,00:00:11,Autoplayed: user action: None; ,Armia złodziei (Klip): Armia złodziei,HOOK,Chrome PC (Cadmium),00:00:22,00:00:22,PL (Poland)
Magda Papierz,2021-11-01 21:43:36,00:00:13,Autoplayed: user action: None; ,Armia złodziei (Klip): Armia złodziei,HOOK,Chrome PC (Cadmium),00:00:13,Not latest view,PL (Poland)
Magda Papierz,2021-10-30 21:06:34,00:28:24,,Sprzątaczka: Miniserial: Złodziej (Odcinek 5),,Chrome PC (Cadmium),00:28:46,Not latest view,PL (Poland)
Magda Papierz,2021-10-30 20:21:04,00:45:12,,Sprzątaczka: Miniserial: Kaszmir (Odcinek 4),,Chrome PC (Cadmium),00:45:36,Not latest view,PL (Poland)
Magda Papierz,2021-10-30 19:36:41,00:44:18,,Sprzątaczka: Miniserial: Morskie szkiełka (Odcinek 3),,Chrome PC (Cadmium),00:44:39,Not latest view,PL (Poland)
Magda Papierz,2021-10-30 19:09:35,00:27:04,,Sprzątaczka: Miniserial: Kucyki (Odcinek 2),,Chrome PC (Cadmium),00:49:53,Not latest view,PL (Poland)
Magda Papierz,2021-10-30 19:09:19,00:00:04,Autoplayed: user action: None; ,Sezon 1 (zwiastun): Zrób porządek z The Home Edit,TRAILER,Chrome PC (Cadmium),00:00:04,00:00:04,PL (Poland)
Magda Papierz,2021-10-30 19:08:48,00:00:28,Autoplayed: user action: None; ,Miniserial (Klip): Sprzątaczka,HOOK,Chrome PC (Cadmium),00:00:28,Not latest view,PL (Poland)
Magda Papierz,2021-10-30 19:08:25,00:00:08,Autoplayed: user action: None; ,Efekt hipnozy (Klip): Efekt hipnozy,HOOK,Chrome PC (Cadmium),00:00:08,Not latest view,PL (Poland)
Magda Papierz,2021-10-24 20:25:24,00:22:30,,Sprzątaczka: Miniserial: Kucyki (Odcinek 2),,Chrome PC (Cadmium),00:22:49,Not latest view,PL (Poland)
Magda Papierz,2021-10-24 19:37:41,00:47:38,,Sprzątaczka: Miniserial: Sklep z taniochą (Odcinek 1),,Chrome PC (Cadmium),00:47:30,Not latest view,PL (Poland)
Magda Papierz,2021-10-24 19:37:18,00:00:17,Autoplayed: user action: None; ,Miniserial (Klip): Sprzątaczka,HOOK,Chrome PC (Cadmium),00:00:17,00:00:17,PL (Poland)
Magda Papierz,2021-10-24 19:34:40,00:00:45,Autoplayed: user action: None; ,Sezon 3 (teaser nr 2): Ty,TEASER_TRAILER,Chrome PC (Cadmium),00:00:45,00:00:45,PL (Poland)
Magda Papierz,2021-10-24 19:34:16,00:00:16,Autoplayed: user action: None; ,8 Rue de l’Humanité (Klip): 8 Rue de l’Humanité,HOOK,Chrome PC (Cadmium),00:00:16,00:00:16,PL (Poland)
Magda Papierz,2021-10-14 14:19:42,00:35:53,,Oszustki,,Chrome PC (Cadmium),00:35:51,Not latest view,PL (Poland)
Magda Papierz,2021-10-14 14:19:42,00:40:07,,Oszustki,,Chrome PC (Cadmium),00:40:05,00:40:05,PL (Poland)
Magda Papierz,2021-10-14 13:39:44,00:39:14,,Małe kobietki,,Chrome PC (Cadmium),00:41:07,00:41:07,PL (Poland)
Magda Papierz,2021-10-14 13:38:04,00:01:26,,Zemsta pięciu sióstr: Sezon 1: Wstrząsy wtórne (Odcinek 1),,Chrome PC (Cadmium),00:01:26,Not latest view,PL (Poland)
Magda Papierz,2021-10-14 13:36:40,00:00:41,Autoplayed: user action: None; ,Clip 3 Hiacynt,HOOK,Chrome PC (Cadmium),00:00:41,00:00:41,PL (Poland)
Magda Papierz,2021-10-14 13:35:43,00:00:40,Autoplayed: user action: None; ,Wtargnięcie (Klip): Wtargnięcie,HOOK,Chrome PC (Cadmium),00:00:41,00:00:41,PL (Poland)
Magda Papierz,2021-10-14 13:34:48,00:00:25,Autoplayed: user action: None; ,Zwiastun: Bezpieczna odległość,TRAILER,Chrome PC (Cadmium),00:00:25,00:00:25,PL (Poland)
Magda Papierz,2021-10-14 12:49:21,00:44:30,,"Mój brat, moja siostra",,Chrome PC (Cadmium),00:44:22,00:44:22,PL (Poland)
Magda Papierz,2021-10-11 20:32:48,00:00:08,,Ty: Sezon 1: Pilot (Odcinek 1),,Chrome PC (Cadmium),00:07:38,Not latest view,PL (Poland)
Magda Papierz,2021-10-11 20:32:41,00:00:04,Autoplayed: user action: None; ,Ty: Sezon 1 (zwiastun),TRAILER,Chrome PC (Cadmium),00:00:04,00:00:04,PL (Poland)
Magda Papierz,2021-10-09 18:22:57,00:16:18,,Życie przed sobą,,Chrome PC (Cadmium),00:16:29,00:16:29,PL (Poland)
Magda Papierz,2021-10-09 18:22:26,00:00:24,Autoplayed: user action: None; ,Zwiastun: Życie przed sobą,TRAILER,Chrome PC (Cadmium),00:00:24,Not latest view,PL (Poland)
Magda Papierz,2021-10-09 18:18:53,00:01:59,,Małe kobietki,,Chrome PC (Cadmium),00:01:59,Not latest view,PL (Poland)
Magda Papierz,2021-10-09 18:17:46,00:00:19,Autoplayed: user action: None; ,Miniserial (Klip): Sprzątaczka,HOOK,Chrome PC (Cadmium),00:00:19,Not latest view,PL (Poland)
Magda Papierz,2021-10-09 18:16:59,00:00:37,Autoplayed: user action: None; ,Love and Other Drugs_hook_03_16x9,HOOK,Chrome PC (Cadmium),00:00:37,00:00:37,PL (Poland)
Magda Papierz,2021-10-09 18:15:56,00:00:35,Autoplayed: user action: None; ,Heat_hook_03_16x9,HOOK,Chrome PC (Cadmium),00:00:35,00:00:35,PL (Poland)
Magda Papierz,2021-10-08 19:37:04,00:10:17,,Winni,,Chrome PC (Cadmium),01:04:03,01:04:03,PL (Poland)
Magda Papierz,2021-10-08 19:35:23,00:01:23,,Luce,,Chrome PC (Cadmium),00:05:13,00:05:13,PL (Poland)
Magda Papierz,2021-10-08 18:25:33,00:53:46,,Winni,,Chrome PC (Cadmium),00:53:46,Not latest view,PL (Poland)
Magda Papierz,2021-10-08 18:24:47,00:00:39,Autoplayed: user action: None; ,Zwiastun: Winni,TRAILER,Chrome PC (Cadmium),00:00:39,00:00:39,PL (Poland)
Magda Papierz,2021-10-08 18:23:58,00:00:34,Autoplayed: user action: None; ,Sezon 1 (Klip): Squid Game,HOOK,Chrome PC (Cadmium),00:00:34,00:00:34,PL (Poland)
