id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm917846,The Letter Reader,MOVIE,"While struggling to adapt to a new environment, Siyabonga, a 12-year-old boy discovers the impact of reading letters to people. One day a letter with bad news lands in his hands.",2019,,30,['drama'],['ZA'],,tt11273976,,,1.586,6.8
tm468724,All in My Family,MOVIE,"After starting a family of his very own in the United States, a gay filmmaker documents his loving, traditional Chinese family's process of acceptance.",2019,,39,['documentation'],"['CN', 'US']",,,,,3.86,6.2
ts225410,Unstoppable,SHOW,A group of friends set out on a road trip when an unexpected fourth passenger forces an abrupt change of plans.,2020,TV-MA,38,"['drama', 'documentation']",['MX'],1.0,tt11996042,,,8.238,8.5
tm472961,After Maria,MOVIE,Strong Puerto Rican women forced to flee the island after Hurricane Maria have bonded like family in a FEMA hotel in the Bronx. They seek stability in their new life as forces try to pull them apart.,2019,,36,['documentation'],['US'],,,,,2.172,5.3
ts271247,LEGO City Adventures,SHOW,"Welcome to LEGO City, a modern metropolis filled with the fiercest firefighters, the cream of the crop cops, and so many Blockheads. Every citizen will assemble together for the most awesomely awesome adventures.",2019,TV-Y7,14,"['animation', 'action', 'family', 'comedy']",['US'],4.0,tt10332322,6.7,228.0,11.726,7.25
tm462611,Ready to Mingle,MOVIE,A wannabe bride seeks professional help to find a husband and in the process finds herself.,2019,,97,"['comedy', 'romance']",['MX'],,tt6736198,5.9,2446.0,7.233,6.8
tm358666,The Awakening of Motti Wolkenbruch,MOVIE,"The young Orthodox Jew, Motti Wolkenbruch, finds himself at a turning point. His beloved mother wants him to get married and presents one marriage candidate after the other. Unfortunately none of the woman pleases him, because they all look just like her. The situation gets even more complicated, when Motti secretly falls in love with the non-Jewish girl Laura, a so-called Shiksa.",2019,,94,"['comedy', 'drama', 'european']","['CH', 'DE']",,tt4766630,6.6,4596.0,12.435,5.795
tm943790,Summerland,MOVIE,A woman during the Second World War opens her heart to an evacuee after initially resolving to be rid of him.,2020,PG,99,"['drama', 'war', 'romance']",['GB'],,tt6841122,7.0,7860.0,9.409,7.579
tm820190,#Alive,MOVIE,"As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out.",2020,,108,"['thriller', 'action', 'horror', 'drama']",['KR'],,tt10620868,6.3,42134.0,33.15,7.298
tm469193,Atlantics,MOVIE,"Arranged to marry a rich man, young Ada is crushed when her true love goes missing at sea during a migration attempt — until a miracle reunites them.",2019,PG-13,106,"['fantasy', 'thriller', 'drama', 'romance']","['SN', 'BE', 'FR']",,tt10199586,6.7,9799.0,14.011,6.7
ts221365,Criminal: Spain,SHOW,"Psychological games abound between detectives and suspects in a tense interrogation room, where the search for answers sometimes comes at a moral cost.",2019,TV-MA,40,['drama'],['ES'],1.0,,,,6.74,6.6
tm469399,Music Teacher,MOVIE,"Despite his ambitions to make it big, Beni is still stuck in the hills, bitter and hurt, struggling to make ends meet by teaching music and singing in clubs. Jyotsna, his estranged student and now a Bollywood singer, left the hills 8 years ago. The town is abuzz with the news of Jyotsna's return to perform at a music concert. Beni has to come to terms with the pains of the past and the delusions of the present to deal with both, Jyotsna's presence in the hills and in his life.",2019,,101,"['romance', 'drama', 'music']",['IN'],,tt3257794,6.2,709.0,2.886,6.9
ts87473,7SEEDS,SHOW,"Shy Natsu awakens as part of a group chosen to ensure the survival of humanity. Together, they have to survive on a changed Earth.",2020,TV-MA,24,"['scifi', 'animation', 'romance', 'action', 'drama', 'horror']",['JP'],2.0,tt9348718,6.3,1561.0,36.368,8.1
ts225718,La Révolution,SHOW,"1787, France. While investigating a series of mysterious murders, Joseph Guillotin - the future inventor of the world famous ‘Guillotine’ - uncovers an unknown virus: the Blue Blood. The disease quickly spreads amongst the French aristocracy, driving them to murder ordinary people and soon leads to a rebellion.",2020,TV-MA,46,"['drama', 'action', 'fantasy', 'thriller']",['FR'],1.0,tt13044528,6.6,5887.0,8.696,6.869
tm460259,Blood Will Tell,MOVIE,Thriller about a family whose ties are put to the test when the patriarch’s wife dies.,2019,,113,"['thriller', 'drama']","['AR', 'CA', 'CL']",,tt5687236,6.1,867.0,2.624,5.9
tm998899,The Fisherman's Diary,MOVIE,A 12-year old girl - Ekah (Faith Fidel) is inspired by the story of the youngest Noble Peace Prize Winner - Malala Yousafzai's. She is determined to go to school in a village of fisherman where the education of a girl child is considered to be a taboo. Her burning drive and determination to break this old adage gets her embroiled with her father's - Solomon (Kang Quintus) past experience with girl child education.,2020,,142,['drama'],['CM'],,tt13297136,6.4,679.0,5.029,7.25
tm889200,MOTHER,MOVIE,"Shuhei is leading a tough life. His alcoholic mother Akiko can only hook up with bad guys and order Shuhei to go get money from his disapproving grandparents instead of going to school. Except raising the little half-sister, his rock-bottom life seems to have no end.",2020,,127,['drama'],['JP'],,,,,5.886,6.8
tm475501,Wanda Sykes: Not Normal,MOVIE,"Wanda Sykes tackles politics, reality TV, racism and the secret she'd take to the grave in this rollicking, no-holds-barred stand-up special.",2019,,60,['comedy'],['US'],,tt9169592,7.3,1923.0,3.547,6.9
ts269073,The Fabulous Lives of Bollywood Wives,SHOW,"Cameras follow the banter and bonding between four fun-loving women from Bollywood's inner circle as they juggle professions, family and friendship.",2020,TV-MA,37,"['reality', 'romance', 'documentation']",['IN'],2.0,tt13456172,4.3,10206.0,5.533,4.5
tm818499,Revenge of the Pontianak,MOVIE,"1965, Malaysia. A small village helps Khalid and Siti prepare for their wedding day. Soon after, a great darkness falls upon the village as a string of horrific deaths and supernatural happenings create widespread fear and paranoia amongst the villagers. The events force a confession from Khalid to a murder of a girl he made pregnant years before, now believed to have returned as a Pontianak. To kill this vengeful vampire, he rallies all the men of the village and sets out into the jungle to hunt her down. But can the village stop her?",2019,,92,"['horror', 'romance']","['MY', 'SG']",,tt9113332,5.3,292.0,4.253,5.188
ts223404,It's Okay to Not Be Okay,SHOW,"Desperate to escape from his emotional baggage and the heavy responsibility he’s had all his life, a psychiatric ward worker begins to heal with help from the unexpected—a woman who writes fairy tales but doesn’t believe in them.",2020,TV-MA,76,"['drama', 'comedy', 'romance']",['KR'],1.0,tt12451520,8.6,26432.0,46.241,8.612
ts86946,Osmosis,SHOW,"In Paris of the near future, a dating app matches singles with their soul mates by mining their brain data. But decoding true love comes at a price.",2019,TV-MA,42,"['scifi', 'romance']",['FR'],1.0,tt7043380,5.8,3178.0,11.867,5.744
tm885845,Murder to Mercy - The Cyntoia Brown Story,MOVIE,"After 16-year-old Cyntoia Brown is sentenced to life in prison, questions about her past, physiology and the law itself call her guilt into question.",2020,,97,['documentation'],['US'],,tt9050898,6.4,2894.0,9.893,7.1
tm912400,Jack Whitehall: I'm Only Joking,MOVIE,"Jack Whitehall hits the stage with hilarious tales about happy couples, life in hotels, human stupidity and his well-traveled father.",2020,,58,['comedy'],['GB'],,tt12588432,6.6,1655.0,3.596,6.167
tm927286,Making The Witcher,MOVIE,"Journey into the extraordinary world of ""The Witcher"" — from casting the roles to Jaskier's catchy song — in this behind-the-scenes look at the series. Go behind the monsters, the ballads and every bit of magic that went into bringing The Witcher's Continent to life.",2020,PG-13,32,['documentation'],['GB'],,tt12987838,6.8,481.0,27.689,7.3
ts89014,DC Super Hero Girls,SHOW,"The world may know them as Wonder Woman, Supergirl and Batgirl, but not-so-typical teenagers Diana, Kara and Barbara, alongside their Super Hero friends have much more to deal with than just protecting Metropolis from some of the most sinister school-aged Super-Villains. After all, being teens is tough enough, what with school, friends, family and the chaos that comes with managing a social life. But add super powers and a secret identity to the mix, and things can get a lot more complicated.",2019,TV-PG,10,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'drama', 'action']",['US'],2.0,tt9628244,7.2,1442.0,23.818,8.2
tm836662,Go!,MOVIE,"Jack is a charismatic larrikin who has just discovered the one thing he's really good at — go-kart racing. With the support of his mentor, Patrick, an old race car driver with a secret past, and his best mates Colin and Mandy, Jack must learn to control his recklessness if he is to defeat the best drivers in Australia, including the ruthless champion Dean, and win the National title.",2020,,110,"['family', 'sport']",['AU'],,tt8116640,5.9,3207.0,9.459,6.623
ts221366,Criminal: France,SHOW,"Secrets emerge and entire cases unravel inside a police interview room in Paris, where suspects and investigators face off in an intricate dance.",2019,TV-MA,40,"['thriller', 'drama']",['FR'],1.0,,,,9.002,6.842
tm375446,Asphalt Burning,MOVIE,"The third and final instalment in the Burnout trilogy. This time, the road leads through Norway, to Sweden, Denmark and finally Germany to race on the famous racing track, Nürburgring.",2020,,100,"['comedy', 'action', 'european']","['DE', 'NO']",,tt6527456,5.1,2501.0,14.117,5.4
tm948916,The Scary House,MOVIE,"Hendrik is sixteen, a big city kid, and vexed to learn that his mother is moving with him and his little brother Eddi to a village in the south of Austria. To make matters worse, the locals shun the new rustic family home. They say it has been haunted ever since a mother poisoned her two sons in there many decades ago. When a sleep- walking Eddi starts carving strange symbols into the walls, Hendrik and his friends set off on a quest to lift the secret of the spooky house.",2020,,100,"['thriller', 'family', 'fantasy', 'drama', 'horror', 'european']","['DE', 'AT']",,tt9654108,5.4,4143.0,12.16,5.615
ts251067,The Baby-Sitters Club,SHOW,"In this contemporary take on the beloved book series, five best friends launch a baby-sitting business that's big on fun and adventure.",2020,TV-G,27,"['comedy', 'drama', 'family']",['US'],2.0,tt8690518,7.5,4288.0,17.828,8.016
tm457410,Money Trap,MOVIE,"Asim Noyan swindles people with his lies and games. Asim Noyan and his gang, who no one else has been able to catch, get into a ruse again.",2019,,121,"['comedy', 'drama']",['TR'],,tt8442644,6.0,15103.0,7.069,5.697
tm844642,Michelle Wolf: Joke Show,MOVIE,"Comedian Michelle Wolf takes on outrage culture, massages, childbirth, feminism and much more (like otters) in a stand-up special from New York City.",2019,R,59,['comedy'],['US'],,tt11269704,7.2,1707.0,4.257,6.788
tm490222,Uncorked,MOVIE,Elijah must balance his dream of becoming a master sommelier with his father's expectations that he carry on the family's Memphis BBQ joint.,2020,,104,"['drama', 'comedy']",['US'],,tt9261218,6.4,6362.0,8.177,6.1
tm974366,We Can Be Heroes,MOVIE,"When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet.",2020,PG,97,"['fantasy', 'action', 'family', 'comedy', 'drama']",['US'],,tt10600398,4.7,15586.0,33.896,6.148
tm452573,Gabriel Iglesias: One Show Fits All,MOVIE,"In a new comedy special for 2019, Gabriel ""Fluffy"" Iglesias discusses his teenage son, encounters with Snoop Dogg and an overzealous fan, and more.",2019,,90,"['comedy', 'documentation']",['US'],,tt9426212,7.3,1987.0,4.98,6.8
tm944331,Shawn Mendes: In Wonder,MOVIE,"A portrait of singer-songwriter Shawn Mendes' life, chronicling the past few years of his rise and journey.",2020,,83,"['music', 'documentation']",['US'],,tt13276386,6.5,2127.0,9.453,8.2
tm950808,Miss India,MOVIE,"Uprooted to America, an aspiring Indian entrepreneur confronts disapproval, sexism and rivalry as she draws from her culture to start a tea business.",2020,,136,['drama'],['IN'],,,,,3.482,4.2
tm813695,After We Collided,MOVIE,"Based on the 2014 romance novel of the same name, this follows the love life of two young adults.",2020,R,105,"['drama', 'romance']",['US'],,tt10362466,5.0,33563.0,124.481,7.221
ts217389,Masaba Masaba,SHOW,"Inspired by real events from Masaba Gupta's life, ""Masaba Masaba"" follows the designer's atypical journey through heterogeneous universes ranging from fashion to family, and documents her return to the singles market.",2020,TV-MA,34,"['drama', 'comedy']",['IN'],2.0,tt12887442,6.7,2221.0,7.346,5.8
tm885775,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,MOVIE,Kimmy's a famous author and she's about to marry a prince! But first she has to foil the Reverend's evil plot. It's your move: What should Kimmy do next?,2020,PG-13,80,"['comedy', 'romance', 'scifi']",['US'],,tt10324166,6.9,5607.0,9.889,6.4
ts59542,The Search,SHOW,"When a girl vanishes from a suburb near Mexico City, the personal goals of some involved in the case muddy the search. Based on a true story.",2020,,41,"['drama', 'comedy']",['MX'],1.0,,,,13.84,7.197
ts255809,Carmel: Who Killed Maria Marta?,SHOW,"Documentary series on the circumstances surrounding the death of María Marta García Belsunce, one of the most controversial criminal cases in Argentina.",2020,TV-14,58,"['crime', 'documentation']",['AR'],1.0,tt13244092,7.0,2599.0,13.191,7.5
tm856375,The Decline,MOVIE,"Anticipating a disaster, Antoine, a father, attends a survivalist training given by Alain in his autonomous hideout. In fear of a natural, economic or social crisis, the group trains to face the different possible apocalyptic scenarios. But the disaster they will experience will not be the one they predicted.",2020,R,83,"['thriller', 'action']",['CA'],,tt10307440,6.0,9222.0,10.945,6.2
tm828326,The Crystal Calls - Making The Dark Crystal: Age of Resistance,MOVIE,"Go behind the scenes with stars, puppeteers and creators as they bring Jim Henson's magical world of Thra back to life in a sweeping fantasy series.",2019,,82,['documentation'],['US'],,tt10924716,7.5,560.0,9.216,7.4
tm450095,37 Seconds,MOVIE,"In 37 Seconds, 23-year-old comic book artist Yuma, physically disabled due to profound cerebral palsy and emotionally stunted by her well-meaning but overly protective mother, forges her own unusual path to sexual awakening and independence while at the same time discovering love and forgiveness.",2020,,115,['drama'],['JP'],,tt6156138,7.4,2894.0,7.025,7.3
tm426634,The Day I Lost My Shadow,MOVIE,"It is winter in Damascus. Sana, with her eight-year-old son, is living alone while her husband works in Saudi Arabia. When Sana runs out of gas to cook or warm the house, she takes a day off to find a gas cylinder. From there begins a trip into the surroundings of Damas, where Sana finds herself brutally confronted with the effects of war.",2019,,94,['drama'],"['LB', 'QA', 'SY', 'FR']",,tt8900142,6.2,285.0,2.579,5.2
tm1172010,The Lockdown Plan,MOVIE,,2020,,49,[],[],,tt13079112,6.5,,,
tm893874,Choked: Paisa Bolta Hai,MOVIE,A bank employee weighed down by her jobless husband's debts - and her own broken dreams - finds a secret source of seemingly unlimited cash in her home.,2020,,114,"['crime', 'thriller', 'drama']",['IN'],,tt11651780,5.7,5593.0,6.121,6.3
ts220751,Lego Jurassic World: Legend of Isla Nublar,SHOW,"Set in 2012, three years before the events of the Jurassic World movie, LEGO Jurassic World: Legend of Isla Nublar picks up where the story left off from LEGO Jurassic World: The Secret Exhibit. Newly-hired animal behaviorist OWEN GRADY and Assistant Manager of Park Operations CLAIRE DEARING team up on Isla Nublar to deal with everything hectic life around the Jurassic World park throws their way. And ""everything"" includes runaway dinosaurs, ongoing construction to expand the park, tourists everywhere, unpredictable tropical weather, and an impulsive boss. Plus, a mysterious saboteur with surprising ties to the park's past is on a quest to find a legendary treasure and destroy Jurassic World forever. What could possibly go wrong? Everything.",2019,TV-PG,22,"['family', 'scifi', 'animation', 'comedy', 'action']",['US'],1.0,tt10872880,6.8,332.0,10.799,7.2
ts217891,SAINT SEIYA: Knights of the Zodiac,SHOW,"Seiya and the Knights of the Zodiac rise again to protect the reincarnation of the goddess Athena, but a dark prophecy hangs over them all.",2019,TV-14,24,"['action', 'scifi', 'animation', 'fantasy']",['US'],2.0,tt6908976,4.6,1981.0,59.546,7.399
tm835512,The Spooky Tale of Captain Underpants Hack-a-Ween,MOVIE,"When Melvin tries to cancel Halloween, clever best friends Harold and George create their own spooky holiday -- and it's a huge success.",2019,,45,"['action', 'comedy', 'family', 'animation']",['US'],,tt10945060,5.9,243.0,5.051,6.2
tm493511,The Sky Is Pink,MOVIE,"Based on the love story of a couple spanning 25 years and told through the lens of their spunky teenage daughter Aisha Chaudhary, who was diagnosed with pulmonary fibrosis.",2019,,143,"['drama', 'romance', 'family']",['IN'],,tt8902990,7.6,9033.0,4.498,7.807
tm855535,The Hater,MOVIE,A duplicitous young man finds success in the dark world of social media smear tactics — but his virtual vitriol soon has violent real-life consequences.,2020,,135,"['drama', 'european']",['PL'],,,,,10.451,6.903
tm877681,American Pie Presents: Girls' Rules,MOVIE,"It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school.",2020,R,95,['comedy'],['US'],,tt11771594,,,46.663,6.3
ts241248,Cocomelon,SHOW,"JJ and his pals sing and dance their way through fun adventures as they learn about letters, numbers, and more.",2020,TV-Y,9,"['family', 'comedy', 'animation']","['GB', 'US']",6.0,tt12427840,4.6,732.0,6.257,7.3
ts89895,Mighty Little Bheem,SHOW,An innocent toddler’s boundless curiosity -- and extraordinary might -- lead to mischief and adventure in his small Indian town.,2019,TV-Y,6,"['animation', 'comedy', 'family', 'fantasy']",['US'],3.0,tt10050752,6.6,276.0,11.674,7.9
ts88841,The School Nurse Files,SHOW,"Wielding a light-up sword through the dark corners of a high school, a nurse with an unusual gift protects students from monsters only she can see.",2020,TV-14,51,"['scifi', 'comedy', 'drama', 'fantasy']",['KR'],1.0,tt12879522,6.4,1337.0,11.422,7.75
ts314529,Catch! Teenieping,SHOW,"Set free on Earth, fairies with magical powers begin influencing people's emotions. Now, it's up to a princess from a faraway kingdom to stop them!",2020,TV-Y7,12,[],['KR'],3.0,,,,19.51,2.0
tm432022,Violet Evergarden: The Movie,MOVIE,"As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",2020,PG,140,"['fantasy', 'drama', 'animation', 'romance']",['JP'],,tt8652818,8.3,7743.0,48.028,8.3
tm458326,Walk. Ride. Rodeo.,MOVIE,"Tells the incredible true story of Amberley Snyder, a nationally ranked rodeo barrel racer who defies the odds after barely surviving a car accident that leaves her paralyzed from the waist down.",2019,,99,"['drama', 'sport']",['US'],,tt5848416,6.4,2556.0,12.409,7.1
tm975398,Christmas Crossfire,MOVIE,"A man foils an attempted murder, then flees the crew of would-be killers along with their intended target as a woman he's just met tries to find him.",2020,R,106,"['thriller', 'comedy', 'crime']",['DE'],,tt13448126,4.8,1484.0,8.035,4.5
ts236653,Cooked With Cannabis,SHOW,Cooking competition where the aim is to get the show's hosts high by infusing cannabis in their meals.,2020,TV-MA,37,['reality'],['US'],1.0,tt12176398,6.6,403.0,2.803,4.7
ts225162,Babies,SHOW,"From nature to nurture, this docuseries explores the groundbreaking science that reveals how infants discover life during their very first year.",2020,TV-PG,51,"['documentation', 'reality']",['US'],2.0,tt13705052,,,4.761,7.2
ts227385,Transformers: War for Cybertron: Siege,SHOW,"On their dying planet, the Autobots and Decepticons battle fiercely for control of the AllSpark in the Transformers universe's origin story.",2020,TV-14,19,"['scifi', 'action']",['US'],3.0,,,,29.95,7.6
tm889390,Ben Platt: Live from Radio City Music Hall,MOVIE,"Backed by a full band and a ready wit, actor Ben Platt opens up a very personal songbook onstage -- numbers from his debut LP, ""Sing to Me Instead.""",2020,,85,"['music', 'documentation']",['US'],,,,,5.804,8.1
tm449594,Brother,MOVIE,"Because he wanted to protect his little brother, Teddy, a young man without a history, is accused of the murder of his father and sent to a closed educational center, waiting for his trial for parricide. He then plunges into a brutal universe of which he does not know the rules.",2019,,96,"['drama', 'european']",['FR'],,tt9095526,6.7,1198.0,5.391,6.545
ts223242,Was It Love?,SHOW,"After 14 years devoid of romance, a struggling movie producer and single mom faces the unexpected arrival of 4 men into her life—an author, an actor, a CEO, and a younger man—who might just revive her dormant desire for love.",2020,TV-MA,66,"['drama', 'romance', 'comedy']",['KR'],1.0,tt12525622,7.1,971.0,11.917,7.8
tm469991,I Lost My Body,MOVIE,"A story of Naoufel, a young man who is in love with Gabrielle. In another part of town, a severed hand escapes from a dissection lab, determined to find its body again.",2019,,81,"['drama', 'fantasy', 'romance', 'animation', 'european']",['FR'],,tt9806192,7.5,34223.0,11.216,7.513
ts88271,Flavorful Origins,SHOW,"Delve into the delectable world of Chaoshan cuisine, explore its unique ingredients and hear the stories of the people behind its creation.

In the second series of ""Flavorful Origins"", we discover the cuisine of Yunnan .

The third series of Flavorful Origins takes us around the cuisine of Gansu.",2019,,12,['documentation'],['CN'],4.0,tt9708598,7.7,676.0,3.845,8.3
tm421560,Let's Dance,MOVIE,"After his crew breaks up, a gifted but insecure hip-hop dancer teaches at a top ballet school in Paris, where he falls for an aspiring ballerina.",2019,,109,"['comedy', 'drama', 'music', 'family']","['BE', 'FR']",,tt8599746,5.9,1524.0,9.577,6.497
ts251616,Sing On! Germany,SHOW,"In this karaoke competition hosted by Palina Rojinski, contestants must hit the right note for a chance to win up to 30,000 euros.",2020,TV-PG,38,"['reality', 'music']",['DE'],1.0,tt12748264,5.7,146.0,2.526,7.6
tm446581,The Edge of Democracy,MOVIE,"A cautionary tale for these times of democracy in crisis—the personal and political fuse to explore one of the most dramatic periods in Brazilian history. With unprecedented access to Presidents Dilma Rousseff and Lula da Silva, we witness their rise and fall and the tragically polarized nation that remains.",2019,,113,"['documentation', 'history']",['BR'],,tt6016744,7.3,15264.0,6.951,7.7
ts269501,BREAK IT ALL: The History of Rock in Latin America,SHOW,"Soda Stereo, Café Tacvba, Aterciopelados and others figure in this 50-year history of Latin American rock through dictatorships, disasters and dissent.",2020,TV-MA,50,"['documentation', 'music']",['AR'],1.0,tt13570366,7.6,1294.0,10.59,7.6
tm862830,Seriously Single,MOVIE,"Dineo is the definition of serial monogamist. She dates to fall in love; she falls in love to get married. But she never gets married. She always ends up being dumped. When she meets Lunga Sibiya, he seems to be the man she's waited her whole life for, a man who shares her values when it comes to love and relationships. Or so she thinks - Until she accidentally finds out that the man she was busy planning her forever with, had been planning his forever with someone else. After a messy breakup with Lunga, her commitment-phobic bestie, Noni, helps Dineo face what she dreads most: life as a single woman. Forced to move out of Lunga's apartment, Dineo seeks refuge with Noni. But letting go of another failed relationship is hard for Dineo. Now at her lowest point, Noni encourages Dineo to enjoy the spoils of singledom. Have fun. Meet new people. Become her own person. It's an intimidating notion for Dineo. She hasn't been single in years. But Noni is happy to be her guide. Together, they take the city night life by storm. But love is a difficult thing to avoid: Noni unexpectedly finds herself falling for an unlikely man and Dineo struggles to sidestep the traps of her romantic flaws. This is further complicated when Lunga realises the mistake he's made and declares his undying love to Dineo, wanting her back. Is Dineo strong enough to honour the new version of herself or will her fear of loneliness have her running back into Lunga's arms?",2020,,107,"['comedy', 'romance']",['ZA'],,tt11010144,4.5,1303.0,7.001,7.008
ts236091,Oh My Baby,SHOW,A 39-year-old single woman who wants to have a child without getting married. She has three men in her radar and has trouble choosing between them. They walk into her life when she’s already hopeless about love and marriage.,2020,TV-14,68,"['drama', 'comedy', 'family', 'romance']",['KR'],1.0,tt12324660,7.1,292.0,6.286,7.0
tm852207,3 Logical Exits,MOVIE,"A sociological meditation on the different ""exits"" that young Palestinians choose, in order to cope with life in the refugee camps.",2020,,15,['documentation'],"['LB', 'GB', 'DK']",,tt11387114,7.2,,1.506,2.0
tm414285,Abducted in Plain Sight,MOVIE,"In 1974, 12-year-old Jan Broberg is abducted from a small church-going community in Idaho by a trusted neighbour and close family friend.",2019,,91,"['documentation', 'crime', 'thriller', 'drama']",['US'],,tt3444312,6.8,18165.0,11.797,6.5
tm918853,All Together Now,MOVIE,"An optimistic, talented teen clings to a huge secret: she's homeless and living on a school bus. When tragedy strikes, can she learn to accept a helping hand?",2020,PG,92,['drama'],['US'],,tt3155342,6.5,4686.0,9.014,6.8
tm978401,Mosul,MOVIE,"When ISIS took their homes, families and city, one group of men fought to take it all back. Based on true events, this is the story of the Nineveh SWAT team, a renegade police unit who waged a guerrilla operation against ISIS in a desperate struggle to save their home city of Mosul.",2019,,102,"['drama', 'action']",['US'],,,,,8.978,6.707
tm825952,Simon Amstell: Set Free,MOVIE,"Comedies Honest, introspective comic Simon Amstell digs deep and delivers a uniquely vulnerable stand-up set on love, ego, intimacy and ayahuasca.",2019,,51,['comedy'],['GB'],,tt10687642,6.5,859.0,2.506,5.8
ts100354,Monzón: A Knockout Blow,SHOW,The story about Argentinian boxer Carlos Monzón in his career and life in prison.,2019,TV-MA,45,"['crime', 'drama', 'history', 'sport']",['AR'],1.0,tt9852660,7.9,786.0,5.673,8.286
tm832843,Jeff Dunham: Beside Himself,MOVIE,"The ventriloquist, Jeff Dunham, taped his second Netflix special in his hometown of Dallas, TX in the American Airlines Center. He returns with his normal cast of characters including Walter, Bubba J, Peanut, José Jalapeño on a Stick, Achmed the Dead Terrorist, and one of his newest additions Larry, a high strung, chain-smoking, on-again, off-again personal adviser to the President.",2019,,58,['comedy'],['US'],,tt10847194,6.9,1183.0,3.414,7.371
tm845020,Jack Whitehall: Christmas with my Father,MOVIE,"Jack Whitehall invites his notoriously stuffy father onstage in London's West End for a Christmas comedy extravaganza, complete with celebrity guests.",2019,,64,"['comedy', 'documentation']",['GB'],,tt11313076,6.0,1027.0,3.392,5.9
ts236051,The Least Expected Day: Inside the Movistar Team 2019,SHOW,"Pro cycling’s Movistar Team sets their sights on victory while on the road as they face challenges, controversy and internal conflict.",2020,TV-MA,32,"['documentation', 'sport']",['ES'],3.0,tt12048124,7.4,827.0,2.253,6.5
ts104168,El Dragón: Return of a Warrior,SHOW,"After the murder of his parents when he was a little kid, Mexican Miguel Garza is sent away to Japan. 20 years later, he has to go back to his home country as the new heir of his family's cartel.",2019,TV-MA,45,"['action', 'drama']",['US'],2.0,tt9281190,6.9,1952.0,45.486,7.4
ts242244,Japan Sinks: 2020,SHOW,"Based on Sakyo Komatsu's 1973 bestseller sci-fi novel ""Japan Sinks."" The story is set right after the 2020 Tokyo Summer Olympics, and follows the fate of the four members of the Muto family, including the protagonist girl Ayumu and her younger brother Gou.",2020,TV-MA,26,"['scifi', 'animation', 'action', 'drama']",['JP'],1.0,tt12031040,6.4,3215.0,10.373,7.3
tm306301,Piercing,MOVIE,"After kissing his wife and baby goodbye for a seemingly normal business trip, Reed checks himself into a hotel room to accomplish something he’s always dreamed of: the perfect murder. As his sinister plans unfold, he soon realizes he might be in over his head with a mysteriously unhinged call girl named Jackie.",2019,R,82,"['horror', 'thriller']","['FR', 'US']",,tt6516314,5.5,8056.0,8.221,5.8
ts225377,Taj Mahal 1989,SHOW,"In and around Lucknow University in 1989, couples of varying ages explore the politics of love through marriage, budding romances and friendships.",2020,,34,"['drama', 'romance', 'comedy']",['IN'],1.0,tt11725706,7.5,1616.0,3.411,6.6
tm916008,PNL - Dans la légende tour,MOVIE,"Live recording of French rapper PNL playing songs from their album ""Dans la légende"" and more at the Bercy Arena in Paris.",2020,,18,"['documentation', 'music']",['FR'],,,,,2.549,6.3
ts216698,Nadiya's Time to Eat,SHOW,Nadiya Hussain’s Time To Eat promises recipes that can be cooked in a hurry but have buckets of flavour.,2019,,29,['reality'],['GB'],1.0,,,,2.059,10.0
tm946801,Just Another Christmas,MOVIE,"After taking a very nasty fall on Christmas Eve, grinchy Jorge blacks out and wakes up one year later, with no memory of the year that has passed. He soon realizes that he’s doomed to keep waking up on Christmas Eve after Christmas Eve, having to deal with the aftermath of what his other self has done the other 364 days of the year.",2020,,101,"['drama', 'comedy']",['BR'],,tt13354204,6.7,4967.0,11.746,7.4
ts222325,Magical Andes,SHOW,"6-part documentary series showcasing the landscape and people living in the Andes mountain regions from the southern tip of South America across Argentinia, Chile, Bolivia, Peru, Ecuador and Colombia.",2019,,34,['documentation'],['DE'],2.0,tt11816968,7.7,590.0,3.966,8.8
tm446609,The Great Hack,MOVIE,"Data—arguably the world’s most valuable asset—is being weaponized to wage cultural and political wars. The dark world of data exploitation is uncovered through the unpredictable, personal journeys of players on different sides of the explosive Cambridge Analytica/Facebook data story.",2019,,114,"['documentation', 'history']",['US'],,tt9358204,7.0,23872.0,11.548,6.9
ts108392,The Letter for the King,SHOW,"Tiuri, a teenage squire, answers a call for help that sends him on a perilous mission across the three kingdoms to deliver a secret letter to the King.",2020,TV-PG,47,"['family', 'fantasy', 'action', 'scifi']",['GB'],1.0,tt8741648,6.0,7884.0,10.029,7.041
